Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
65881	2.8549e-002	3.4454e-002	4.9027e-002	3.864e-007
65882	2.8061e-002	3.3961e-002	4.9081e-002	2.0235e-007
65886	2.8867e-002	3.44e-002	4.9008e-002	6.0475e-007
65887	2.8668e-002	3.4117e-002	4.9028e-002	4.9847e-007
65893	2.9318e-002	3.3985e-002	4.8998e-002	8.4779e-007
65898	2.8157e-002	3.359e-002	4.909e-002	2.4516e-007
65899	2.8455e-002	3.3846e-002	4.9054e-002	3.8113e-007
65900	2.8796e-002	3.3784e-002	4.9034e-002	5.3799e-007
65903	2.9139e-002	3.372e-002	4.9018e-002	6.6644e-007
65904	2.9438e-002	3.365e-002	4.9008e-002	7.176e-007
65905	2.8922e-002	3.3458e-002	4.9043e-002	5.0647e-007
65911	2.7853e-002	3.3327e-002	4.9132e-002	1.3075e-007
65912	2.8267e-002	3.3233e-002	4.9102e-002	2.5437e-007
65917	2.867e-002	3.3178e-002	4.9076e-002	3.6283e-007
65918	2.9043e-002	3.3131e-002	4.9057e-002	4.3266e-007
65919	2.8422e-002	3.289e-002	4.9115e-002	2.4683e-007
65924	2.824e-002	3.2578e-002	4.9155e-002	1.6285e-007
65925	2.8589e-002	3.258e-002	4.9128e-002	2.2431e-007
65930	2.7696e-002	3.412e-002	4.9109e-002	4.1299e-008
65931	2.7981e-002	3.4318e-002	4.9076e-002	1.2608e-007
65936	2.8429e-002	3.4788e-002	4.903e-002	2.1462e-007
65937	2.8253e-002	3.4491e-002	4.9048e-002	2.1587e-007
65938	2.7908e-002	3.466e-002	4.9075e-002	1.9249e-008
65942	2.9054e-002	3.4695e-002	4.8991e-002	6.624e-007
65943	2.9188e-002	3.4333e-002	4.8992e-002	8.4731e-007
65944	2.9498e-002	3.4258e-002	4.8981e-002	1.052e-006
65949	2.8924e-002	3.2532e-002	4.9111e-002	2.5685e-007
65950	2.8717e-002	3.227e-002	4.9149e-002	1.8544e-007
65954	2.9727e-002	3.3581e-002	4.9002e-002	6.6168e-007
65955	2.9546e-002	3.3332e-002	4.9022e-002	5.4852e-007
65959	2.908e-002	3.1837e-002	4.9175e-002	1.3356e-007
65964	2.7564e-002	3.2698e-002	4.9208e-002	3.0116e-008
65973	2.7309e-002	3.4754e-002	4.9136e-002	-1.9895e-007
65977	2.8572e-002	3.5092e-002	4.9018e-002	1.4363e-007
65978	2.8299e-002	3.5116e-002	4.9038e-002	1.8541e-008
65987	2.9503e-002	3.1362e-002	4.9215e-002	7.1487e-008
65992	2.9356e-002	3.307e-002	4.9046e-002	4.4134e-007
65993	2.9146e-002	3.2802e-002	4.9076e-002	3.4303e-007
65994	2.9255e-002	3.247e-002	4.91e-002	2.5681e-007
65995	2.9672e-002	3.3023e-002	4.9038e-002	3.9322e-007
66003	3.3549e-002	3.2698e-002	4.921e-002	-8.5028e-008
66007	3.3312e-002	3.2004e-002	4.9254e-002	-7.2559e-008
66011	3.3299e-002	3.2874e-002	4.917e-002	-1.5975e-007
66012	3.3252e-002	3.2552e-002	4.9193e-002	-1.3833e-007
66016	3.3126e-002	3.2249e-002	4.921e-002	-1.2748e-007
66017	3.3021e-002	3.1957e-002	4.9232e-002	-1.084e-007
66018	3.2978e-002	3.2499e-002	4.9173e-002	-1.8688e-007
66025	3.142e-002	3.1758e-002	4.9159e-002	-1.2061e-007
66030	2.9344e-002	3.2116e-002	4.9131e-002	1.7905e-007
66031	2.9419e-002	3.1726e-002	4.9172e-002	1.1482e-007
66032	2.9779e-002	3.1697e-002	4.9163e-002	9.0514e-008
66033	2.9593e-002	3.241e-002	4.9092e-002	2.2374e-007
66038	3.0143e-002	3.1666e-002	4.916e-002	4.9922e-008
66039	3.0725e-002	3.1907e-002	4.9129e-002	-3.5001e-008
66040	3.0045e-002	3.2022e-002	4.912e-002	9.2833e-008
66045	3.0008e-002	3.2997e-002	4.9032e-002	2.8663e-007
66046	2.9833e-002	3.2729e-002	4.9057e-002	2.63e-007
66047	2.9956e-002	3.2403e-002	4.9083e-002	1.6203e-007
66048	3.0294e-002	3.2324e-002	4.9086e-002	6.8269e-008
66053	3.0952e-002	3.2165e-002	4.9104e-002	-9.6318e-008
66054	3.0629e-002	3.224e-002	4.9093e-002	-2.2548e-008
66055	3.0537e-002	3.2576e-002	4.9061e-002	5.0684e-009
66060	3.2516e-002	3.2239e-002	4.9162e-002	-2.098e-007
66061	3.1984e-002	3.1977e-002	4.9157e-002	-1.8495e-007
66065	3.1629e-002	3.2033e-002	4.9135e-002	-1.8068e-007
66066	3.1282e-002	3.2097e-002	4.9117e-002	-1.5074e-007
66067	3.1174e-002	3.2423e-002	4.9082e-002	-1.8407e-007
66068	3.1829e-002	3.2312e-002	4.9115e-002	-2.514e-007
66072	3.0457e-002	3.2895e-002	4.9035e-002	5.1118e-008
66073	3.079e-002	3.2779e-002	4.9045e-002	-1.106e-007
66077	3.1089e-002	3.2736e-002	4.9053e-002	-2.2484e-007
66078	3.1391e-002	3.2685e-002	4.9064e-002	-2.9887e-007
66079	3.0987e-002	3.3038e-002	4.9027e-002	-2.5816e-007
66084	2.9981e-002	3.3733e-002	4.8988e-002	6.6706e-007
66085	3.0022e-002	3.3384e-002	4.9006e-002	4.2989e-007
66086	3.0256e-002	3.3149e-002	4.9017e-002	2.0397e-007
66087	3.0546e-002	3.327e-002	4.9008e-002	1.2191e-008
66092	3.0854e-002	3.3339e-002	4.9005e-002	-2.599e-007
66093	3.115e-002	3.3306e-002	4.9012e-002	-4.5113e-007
66094	3.0689e-002	3.359e-002	4.899e-002	-1.5664e-007
66098	3.2861e-002	3.2746e-002	4.9141e-002	-2.4857e-007
66099	3.2698e-002	3.2498e-002	4.915e-002	-2.3607e-007
66100	3.237e-002	3.254e-002	4.9123e-002	-2.8894e-007
66105	3.2032e-002	3.2587e-002	4.9099e-002	-3.2565e-007
66106	3.1704e-002	3.2635e-002	4.908e-002	-3.3177e-007
66107	3.1597e-002	3.2951e-002	4.905e-002	-4.3199e-007
66108	3.2232e-002	3.2853e-002	4.9088e-002	-3.8988e-007
66114	3.4168e-002	3.5356e-002	4.9183e-002	3.5857e-007
66118	3.1477e-002	3.3261e-002	4.9024e-002	-5.5478e-007
66119	3.1335e-002	3.3569e-002	4.9001e-002	-7.0452e-007
66120	3.1795e-002	3.3214e-002	4.9039e-002	-5.6546e-007
66126	3.3518e-002	3.345e-002	4.9153e-002	-1.2495e-007
66131	3.3629e-002	3.4066e-002	4.9136e-002	-5.3111e-008
66135	3.409e-002	3.5039e-002	4.9172e-002	2.7269e-007
66136	3.3873e-002	3.5293e-002	4.9146e-002	2.8535e-007
66137	3.3779e-002	3.4631e-002	4.9138e-002	9.5404e-008
66143	3.3274e-002	3.3204e-002	4.9144e-002	-1.9466e-007
66144	3.3053e-002	3.2978e-002	4.914e-002	-2.3634e-007
66145	3.2777e-002	3.3024e-002	4.9113e-002	-3.1883e-007
66146	3.3191e-002	3.3536e-002	4.9116e-002	-2.436e-007
66151	3.2439e-002	3.3105e-002	4.9082e-002	-4.2645e-007
66152	3.211e-002	3.3163e-002	4.9058e-002	-5.1354e-007
66153	3.2009e-002	3.3479e-002	4.9033e-002	-6.6869e-007
66154	3.2656e-002	3.335e-002	4.9082e-002	-4.1958e-007
66159	3.3294e-002	3.414e-002	4.9099e-002	-1.7782e-007
66160	3.3518e-002	3.4396e-002	4.9114e-002	-4.5832e-008
66161	3.3431e-002	3.4719e-002	4.9099e-002	-5.6128e-009
66165	3.3089e-002	3.3866e-002	4.909e-002	-2.9072e-007
66166	3.2876e-002	3.3602e-002	4.9085e-002	-3.733e-007
66167	3.2557e-002	3.3672e-002	4.9057e-002	-5.2526e-007
66168	3.296e-002	3.4192e-002	4.9067e-002	-3.3532e-007
66173	2.9831e-002	3.4137e-002	4.8975e-002	1.0832e-006
66174	2.9684e-002	3.453e-002	4.8968e-002	1.201e-006
66175	3.0173e-002	3.3995e-002	4.8973e-002	7.2563e-007
66180	3.1899e-002	3.3797e-002	4.9011e-002	-8.6346e-007
66181	3.2235e-002	3.3749e-002	4.9032e-002	-6.9597e-007
66182	3.247e-002	3.4001e-002	4.9036e-002	-6.2555e-007
66188	3.0525e-002	3.3879e-002	4.8975e-002	7.6606e-008
66189	3.0863e-002	3.3884e-002	4.8977e-002	-5.235e-007
66190	3.038e-002	3.4283e-002	4.8962e-002	6.3845e-007
66195	2.7654e-002	3.4894e-002	4.9098e-002	-1.3217e-007
66196	2.7963e-002	3.5024e-002	4.9067e-002	-7.0324e-008
66197	2.7385e-002	3.5157e-002	4.9126e-002	-2.7537e-007
66198	2.8069e-002	3.5349e-002	4.9059e-002	-1.6036e-007
66202	2.7132e-002	3.5457e-002	4.9158e-002	-3.9704e-007
66203	2.75e-002	3.5522e-002	4.9116e-002	-3.4807e-007
66208	2.817e-002	3.5698e-002	4.9056e-002	-2.7969e-007
66209	2.7839e-002	3.5601e-002	4.9083e-002	-3.0671e-007
66210	2.7611e-002	3.5864e-002	4.9112e-002	-4.2251e-007
66215	3.3346e-002	3.5024e-002	4.9088e-002	5.6002e-008
66216	3.3048e-002	3.4795e-002	4.9062e-002	-1.458e-007
66221	3.1196e-002	3.3875e-002	4.8983e-002	-8.9908e-007
66222	3.1541e-002	3.3833e-002	4.8995e-002	-9.6542e-007
66223	3.1763e-002	3.4104e-002	4.8993e-002	-1.111e-006
66224	3.1068e-002	3.4169e-002	4.8969e-002	-1.1016e-006
66228	3.2806e-002	3.4496e-002	4.9046e-002	-3.7148e-007
66229	3.2632e-002	3.423e-002	4.904e-002	-5.249e-007
66230	3.2308e-002	3.4286e-002	4.9016e-002	-7.5228e-007
66231	3.2712e-002	3.4811e-002	4.9034e-002	-3.1754e-007
66235	3.1957e-002	3.4359e-002	4.8994e-002	-1.0531e-006
66236	3.1615e-002	3.4411e-002	4.8978e-002	-1.4106e-006
66237	3.2128e-002	3.4585e-002	4.8998e-002	-8.5382e-007
66241	3.1726e-002	3.5002e-002	4.8974e-002	-8.7058e-007
66246	2.9583e-002	3.4869e-002	4.8967e-002	9.2656e-007
66247	2.991e-002	3.4759e-002	4.8959e-002	1.1875e-006
66253	3.0942e-002	3.4476e-002	4.8959e-002	-1.0363e-006
66254	3.1284e-002	3.4455e-002	4.8966e-002	-1.6066e-006
66255	3.1479e-002	3.4726e-002	4.8967e-002	-1.7003e-006
66256	3.1411e-002	3.5064e-002	4.8963e-002	-7.5723e-007
66260	3.0245e-002	3.4647e-002	4.8955e-002	9.5368e-007
66261	3.0592e-002	3.4556e-002	4.8955e-002	-2.9178e-008
66262	3.0141e-002	3.4983e-002	4.8953e-002	9.8048e-008
66263	3.0808e-002	3.4833e-002	4.8952e-002	3.7019e-006
66272	3.3673e-002	3.559e-002	4.9127e-002	3.2515e-007
66273	3.3563e-002	3.5302e-002	4.9111e-002	2.1304e-007
66274	3.3176e-002	3.5362e-002	4.9073e-002	1.2847e-007
66278	3.4182e-002	3.6273e-002	4.9208e-002	5.4477e-007
66279	3.3909e-002	3.5848e-002	4.916e-002	4.3067e-007
66280	3.3592e-002	3.5897e-002	4.9125e-002	3.9816e-007
66285	3.2598e-002	3.5126e-002	4.9024e-002	-2.0933e-007
66286	3.2375e-002	3.4826e-002	4.901e-002	-5.2901e-007
66287	3.2043e-002	3.4918e-002	4.899e-002	-7.3799e-007
66288	3.1944e-002	3.5249e-002	4.8985e-002	-4.0189e-007
66291	3.3478e-002	3.7405e-002	4.9196e-002	6.2558e-007
66294	3.3039e-002	3.7556e-002	4.9167e-002	5.9775e-007
66299	3.2832e-002	3.8027e-002	4.9195e-002	5.6507e-007
66304	3.2799e-002	3.5419e-002	4.9041e-002	4.2523e-008
66305	3.3026e-002	3.5688e-002	4.9065e-002	2.3012e-007
66306	3.2464e-002	3.5451e-002	4.9017e-002	-3.7437e-008
66310	3.3637e-002	3.7123e-002	4.9192e-002	6.1882e-007
66311	3.3676e-002	3.6494e-002	4.9158e-002	5.4255e-007
66312	3.3353e-002	3.7146e-002	4.9164e-002	6.0441e-007
66318	3.3248e-002	3.595e-002	4.9092e-002	3.6522e-007
66319	3.3487e-002	3.6207e-002	4.9124e-002	4.6657e-007
66320	3.2899e-002	3.602e-002	4.9063e-002	3.4613e-007
66321	3.3324e-002	3.6561e-002	4.9124e-002	5.2937e-007
66324	3.1269e-002	3.5363e-002	4.896e-002	2.73e-007
66325	3.105e-002	3.5091e-002	4.8954e-002	-1.2474e-006
66326	3.0706e-002	3.5128e-002	4.895e-002	1.9036e-005
66331	3.1806e-002	3.5566e-002	4.8982e-002	-3.1907e-009
66332	3.2133e-002	3.5474e-002	4.8997e-002	-1.0328e-007
66333	3.2337e-002	3.5775e-002	4.9015e-002	1.6704e-007
66336	3.2605e-002	3.789e-002	4.9163e-002	5.4279e-007
66337	3.2565e-002	3.819e-002	4.9192e-002	5.1967e-007
66343	3.3083e-002	3.7235e-002	4.9145e-002	5.9292e-007
66344	3.2843e-002	3.7394e-002	4.9137e-002	5.8021e-007
66345	3.3179e-002	3.6904e-002	4.913e-002	5.7224e-007
66346	3.2982e-002	3.6641e-002	4.9097e-002	5.235e-007
66350	3.2637e-002	3.7592e-002	4.9138e-002	5.5807e-007
66351	3.2388e-002	3.7726e-002	4.9132e-002	5.1988e-007
66352	3.2629e-002	3.7246e-002	4.9108e-002	5.5892e-007
66357	3.2563e-002	3.6073e-002	4.9038e-002	3.3869e-007
66358	3.2783e-002	3.6361e-002	4.9066e-002	4.5069e-007
66359	3.2229e-002	3.6104e-002	4.9018e-002	3.4197e-007
66360	3.2651e-002	3.6721e-002	4.9075e-002	5.2065e-007
66367	3.203e-002	3.8122e-002	4.9151e-002	4.2658e-007
66372	3.1481e-002	3.5659e-002	4.8971e-002	2.6573e-007
66373	3.1132e-002	3.566e-002	4.8961e-002	6.2007e-007
66374	3.168e-002	3.5893e-002	4.8984e-002	3.0591e-007
66379	3.2479e-002	3.6997e-002	4.908e-002	5.3766e-007
66380	3.2291e-002	3.7254e-002	4.9086e-002	5.2357e-007
66381	3.2314e-002	3.6729e-002	4.9052e-002	5.0332e-007
66385	3.1895e-002	3.6157e-002	4.9002e-002	3.8104e-007
66386	3.2131e-002	3.6438e-002	4.9026e-002	4.506e-007
66387	3.1544e-002	3.6207e-002	4.8989e-002	4.3334e-007
66388	3.1976e-002	3.6751e-002	4.9034e-002	4.7943e-007
66393	3.213e-002	3.7822e-002	4.9126e-002	4.6947e-007
66394	3.2175e-002	3.754e-002	4.9103e-002	4.9521e-007
66395	3.1801e-002	3.7909e-002	4.9118e-002	3.9032e-007
66396	3.2014e-002	3.7309e-002	4.9075e-002	4.7887e-007
66400	3.0047e-002	3.5297e-002	4.8955e-002	9.2343e-007
66401	3.0358e-002	3.5211e-002	4.895e-002	-1.2617e-005
66402	3.0584e-002	3.5443e-002	4.8952e-002	-2.2977e-008
66409	2.8911e-002	3.5074e-002	4.8997e-002	3.1995e-007
66410	2.9256e-002	3.4984e-002	4.8979e-002	5.9893e-007
66411	2.8737e-002	3.5448e-002	4.9009e-002	-1.5745e-008
66412	2.9495e-002	3.5223e-002	4.8969e-002	4.1968e-007
66416	3.1223e-002	3.6254e-002	4.8982e-002	4.0448e-007
66417	3.1434e-002	3.6528e-002	4.9e-002	4.1023e-007
66422	3.0799e-002	3.5666e-002	4.8957e-002	2.4031e-007
66423	3.1004e-002	3.5964e-002	4.8967e-002	3.6068e-007
66424	3.0461e-002	3.5744e-002	4.8957e-002	1.0479e-008
66425	3.0888e-002	3.6289e-002	4.8977e-002	2.2173e-007
66431	3.1836e-002	3.7054e-002	4.9047e-002	4.5809e-007
66432	3.1645e-002	3.6795e-002	4.9022e-002	4.3319e-007
66433	3.171e-002	3.7354e-002	4.9064e-002	4.1149e-007
66434	3.1308e-002	3.6848e-002	4.9014e-002	3.3889e-007
66439	3.0913e-002	3.8621e-002	4.9172e-002	9.0061e-008
66440	3.1369e-002	3.8256e-002	4.9139e-002	2.4473e-007
66444	3.1481e-002	3.7947e-002	4.9109e-002	2.9888e-007
66445	3.1595e-002	3.765e-002	4.9085e-002	3.5545e-007
66446	3.1384e-002	3.74e-002	4.9056e-002	3.1184e-007
66447	3.1151e-002	3.7992e-002	4.9105e-002	1.8937e-007
66450	2.9732e-002	3.5396e-002	4.8963e-002	1.2679e-007
66451	2.9949e-002	3.5591e-002	4.896e-002	-3.685e-007
66452	2.9459e-002	3.5567e-002	4.8974e-002	-4.5972e-008
66457	3.0577e-002	3.8666e-002	4.9176e-002	-1.3957e-008
66458	3.0697e-002	3.8349e-002	4.9138e-002	2.3982e-008
66466	3.0151e-002	3.5821e-002	4.8962e-002	-6.8503e-007
66467	3.0339e-002	3.6047e-002	4.8966e-002	-3.1667e-007
66468	2.9836e-002	3.5865e-002	4.8969e-002	-5.0842e-007
66472	3.0979e-002	3.6911e-002	4.9011e-002	1.9051e-007
66473	3.1163e-002	3.7164e-002	4.9032e-002	2.4877e-007
66474	3.1052e-002	3.7444e-002	4.9052e-002	1.8389e-007
66480	3.0805e-002	3.6638e-002	4.8993e-002	1.2604e-007
66481	3.0547e-002	3.6308e-002	4.8976e-002	-3.5309e-008
66482	3.0249e-002	3.6383e-002	4.8981e-002	-3.0319e-007
66483	3.065e-002	3.694e-002	4.901e-002	1.264e-008
66489	3.0813e-002	3.8034e-002	4.9104e-002	6.7715e-008
66490	3.0932e-002	3.7735e-002	4.9076e-002	1.2081e-007
66491	3.0482e-002	3.8078e-002	4.9107e-002	-5.3185e-008
66492	3.0718e-002	3.7484e-002	4.9051e-002	3.8108e-008
66497	2.9939e-002	3.6479e-002	4.899e-002	-4.37e-007
66498	3.0147e-002	3.674e-002	4.9e-002	-2.8902e-007
66502	2.9206e-002	3.5847e-002	4.8991e-002	-2.5505e-007
66503	2.9529e-002	3.587e-002	4.8978e-002	-3.2121e-007
66504	2.968e-002	3.6139e-002	4.8982e-002	-4.8128e-007
66505	2.9583e-002	3.6488e-002	4.9e-002	-4.8784e-007
66509	3.0028e-002	3.8431e-002	4.9151e-002	-1.9131e-007
66510	2.967e-002	3.8775e-002	4.9203e-002	-2.7139e-007
66514	3.0498e-002	3.7246e-002	4.9032e-002	-6.5192e-008
66515	3.0325e-002	3.6978e-002	4.9013e-002	-1.6644e-007
66516	3.0392e-002	3.7512e-002	4.9053e-002	-1.0579e-007
66517	3.0014e-002	3.7046e-002	4.9022e-002	-3.0726e-007
66520	3.0154e-002	3.8123e-002	4.9115e-002	-1.6682e-007
66521	3.0272e-002	3.7812e-002	4.9082e-002	-1.4033e-007
66522	2.9825e-002	3.8169e-002	4.9126e-002	-2.6917e-007
66523	3.0071e-002	3.7564e-002	4.9062e-002	-2.3325e-007
66527	2.8015e-002	3.6257e-002	4.9087e-002	-4.8208e-007
66531	2.8518e-002	3.583e-002	4.9032e-002	-2.8287e-007
66532	2.8264e-002	3.6051e-002	4.9058e-002	-3.9935e-007
66533	2.8871e-002	3.5835e-002	4.9009e-002	-2.5394e-007
66534	2.8967e-002	3.6197e-002	4.9015e-002	-4.1704e-007
66535	2.8291e-002	3.6401e-002	4.907e-002	-4.9845e-007
66538	2.9684e-002	3.7092e-002	4.9033e-002	-4.1481e-007
66539	2.9873e-002	3.7322e-002	4.9045e-002	-3.2907e-007
66540	2.9741e-002	3.7602e-002	4.9072e-002	-3.4247e-007
66544	2.949e-002	3.6831e-002	4.9023e-002	-4.8303e-007
66545	2.9226e-002	3.6509e-002	4.9016e-002	-4.9838e-007
66546	2.8877e-002	3.6546e-002	4.9036e-002	-5.0941e-007
66547	2.9339e-002	3.7104e-002	4.9047e-002	-4.8919e-007
66552	2.9499e-002	3.8225e-002	4.9143e-002	-3.554e-007
66553	2.9618e-002	3.7892e-002	4.9103e-002	-3.5165e-007
66554	2.9408e-002	3.7639e-002	4.9087e-002	-4.2931e-007
66559	2.9203e-002	3.7387e-002	4.9074e-002	-4.9343e-007
66560	2.9002e-002	3.7127e-002	4.9065e-002	-5.3548e-007
66561	2.9073e-002	3.7676e-002	4.9106e-002	-4.965e-007
66566	2.8965e-002	3.8004e-002	4.9144e-002	-4.913e-007
66567	2.8752e-002	3.7734e-002	4.913e-002	-5.4411e-007
66571	2.8258e-002	3.6741e-002	4.909e-002	-5.6165e-007
66572	2.8535e-002	3.6602e-002	4.9061e-002	-5.2755e-007
66573	2.8799e-002	3.6896e-002	4.9061e-002	-5.4917e-007
66574	2.8666e-002	3.7185e-002	4.9089e-002	-5.6884e-007
66577	2.7398e-002	3.6137e-002	4.9144e-002	-5.113e-007
66578	2.7714e-002	3.6177e-002	4.9112e-002	-4.8907e-007
66579	2.7781e-002	3.648e-002	4.9119e-002	-5.4734e-007
66583	2.8539e-002	3.7479e-002	4.9121e-002	-5.7935e-007
66584	2.8427e-002	3.7784e-002	4.9157e-002	-5.8252e-007
66585	2.8336e-002	3.7236e-002	4.9117e-002	-5.958e-007
66589	2.7948e-002	3.6752e-002	4.9117e-002	-5.796e-007
66590	2.8135e-002	3.6999e-002	4.9116e-002	-5.9561e-007
66591	2.7654e-002	3.6738e-002	4.9145e-002	-5.9496e-007
66592	2.8011e-002	3.7282e-002	4.9148e-002	-6.1993e-007
66597	2.853e-002	3.8294e-002	4.9203e-002	-5.4053e-007
66603	2.6832e-002	3.5458e-002	4.9196e-002	-4.43e-007
66604	2.6991e-002	3.5803e-002	4.9182e-002	-4.8903e-007
66611	2.7336e-002	3.6722e-002	4.9179e-002	-6.1163e-007
66612	2.7496e-002	3.7021e-002	4.918e-002	-6.3316e-007
66616	2.6558e-002	3.5265e-002	4.9231e-002	-4.4647e-007
66617	2.644e-002	3.564e-002	4.9253e-002	-5.2061e-007
66622	2.9398e-002	3.8902e-002	4.923e-002	-3.2901e-007
66623	2.9419e-002	3.8563e-002	4.9185e-002	-3.4874e-007
66624	2.9184e-002	3.8286e-002	4.9163e-002	-4.2485e-007
66625	2.8849e-002	3.8315e-002	4.9184e-002	-4.883e-007
66626	2.8696e-002	3.8596e-002	4.9227e-002	-4.9212e-007
66631	3.3573e-002	3.7703e-002	4.9233e-002	6.374e-007
66632	3.3293e-002	3.7641e-002	4.9198e-002	6.1798e-007
66633	3.3073e-002	3.7844e-002	4.9197e-002	5.976e-007
66634	3.309e-002	3.817e-002	4.9232e-002	5.8747e-007
66638	3.4267e-002	3.6554e-002	4.9233e-002	5.9259e-007
66639	3.3932e-002	3.7115e-002	4.9225e-002	6.3315e-007
66640	3.3972e-002	3.6507e-002	4.9193e-002	5.6678e-007
66641	3.3803e-002	3.6815e-002	4.919e-002	5.9785e-007
66645	2.8447e-002	3.2077e-002	4.9188e-002	1.2709e-007
66646	2.8756e-002	3.1947e-002	4.9181e-002	1.3652e-007
66647	2.8795e-002	3.1575e-002	4.9222e-002	9.0064e-008
66652	2.6645e-002	3.4881e-002	4.9219e-002	-3.6793e-007
66653	2.6265e-002	3.5068e-002	4.9274e-002	-4.5278e-007
66657	2.7343e-002	3.3896e-002	4.9156e-002	-5.2543e-008
66658	2.7267e-002	3.4299e-002	4.915e-002	-1.2638e-007
66659	2.6947e-002	3.458e-002	4.9183e-002	-2.5582e-007
66660	2.6606e-002	3.437e-002	4.9233e-002	-2.946e-007
66665	2.7911e-002	3.2496e-002	4.9191e-002	9.0023e-008
66666	2.8176e-002	3.2258e-002	4.919e-002	1.1297e-007
66667	2.7555e-002	3.233e-002	4.9242e-002	1.2458e-008
66668	2.8176e-002	3.1927e-002	4.9226e-002	7.7275e-008
66673	3.158e-002	3.1406e-002	4.9209e-002	-9.1045e-008
66674	3.1194e-002	3.1492e-002	4.9186e-002	-7.3315e-008
66679	2.744e-002	3.3481e-002	4.9166e-002	4.3924e-009
66680	2.7538e-002	3.3048e-002	4.9183e-002	3.4349e-008
66681	2.7182e-002	3.2882e-002	4.9236e-002	-4.9567e-008
66682	2.701e-002	3.366e-002	4.9207e-002	-1.2236e-007
66687	3.0231e-002	3.1296e-002	4.9206e-002	2.3657e-008
66688	3.0837e-002	3.1554e-002	4.9172e-002	-3.9784e-008
66689	3.0491e-002	3.1619e-002	4.9163e-002	3.8827e-009
66690	3.0967e-002	3.1214e-002	4.9218e-002	-3.8517e-008
66696	3.2866e-002	3.1674e-002	4.9251e-002	-9.2203e-008
66697	3.2681e-002	3.195e-002	4.9205e-002	-1.455e-007
66698	3.2156e-002	3.1653e-002	4.9204e-002	-1.3168e-007
66699	3.2333e-002	3.1955e-002	4.918e-002	-1.7253e-007
66704	3.3864e-002	3.3368e-002	4.9197e-002	-1.8264e-008
66705	3.3759e-002	3.3732e-002	4.9165e-002	-3.5494e-008
66706	3.3954e-002	3.4031e-002	4.9175e-002	5.4449e-008
66710	3.4399e-002	3.4807e-002	4.9214e-002	2.9239e-007
66711	3.4036e-002	3.4366e-002	4.9174e-002	1.2474e-007
66712	3.4069e-002	3.4711e-002	4.9172e-002	1.9716e-007
66713	3.4279e-002	3.4089e-002	4.9214e-002	1.5199e-007
66718	3.4453e-002	3.5478e-002	4.9223e-002	4.2989e-007
66719	3.4431e-002	3.6115e-002	4.9235e-002	5.4023e-007
66720	3.4188e-002	3.5664e-002	4.919e-002	4.286e-007
66721	3.4168e-002	3.598e-002	4.9196e-002	4.9105e-007
66726	3.0458e-002	3.8981e-002	4.9218e-002	-4.6354e-008
66727	3.0249e-002	3.8703e-002	4.9182e-002	-1.1326e-007
66728	2.9862e-002	3.9033e-002	4.9233e-002	-2.0724e-007
66729	2.9925e-002	3.8744e-002	4.9192e-002	-2.0507e-007
66734	3.1146e-002	3.8904e-002	4.9213e-002	1.5028e-007
66735	3.1602e-002	3.851e-002	4.9176e-002	2.9451e-007
66736	3.1259e-002	3.8572e-002	4.9173e-002	1.9579e-007
66741	3.252e-002	3.8512e-002	4.9226e-002	4.9014e-007
66742	3.2268e-002	3.8323e-002	4.9187e-002	4.597e-007
66743	3.1947e-002	3.8432e-002	4.9182e-002	3.8469e-007
66744	3.1857e-002	3.8751e-002	4.9217e-002	3.4091e-007
66748	2.8314e-002	3.8074e-002	4.9195e-002	-5.8217e-007
66749	2.8096e-002	3.7827e-002	4.9188e-002	-6.1466e-007
66750	2.8221e-002	3.8363e-002	4.9235e-002	-5.7639e-007
66754	2.7875e-002	3.7562e-002	4.9184e-002	-6.3514e-007
66755	2.7671e-002	3.7312e-002	4.9183e-002	-6.419e-007
66756	2.7333e-002	3.7317e-002	4.922e-002	-6.5963e-007
66757	2.776e-002	3.7868e-002	4.9223e-002	-6.4125e-007
66761	2.7082e-002	3.6107e-002	4.918e-002	-5.3618e-007
66762	2.7196e-002	3.6415e-002	4.9179e-002	-5.7805e-007
66763	2.6773e-002	3.6095e-002	4.9219e-002	-5.614e-007
66764	2.7011e-002	3.67e-002	4.9216e-002	-6.2628e-007
66770	2.6419e-002	3.6023e-002	4.9266e-002	-5.7733e-007
66771	2.6161e-002	3.5831e-002	4.93e-002	-5.6979e-007
66772	2.653e-002	3.634e-002	4.9262e-002	-6.1032e-007
66777	2.6816e-002	3.7e-002	4.926e-002	-6.6187e-007
66778	2.6665e-002	3.6675e-002	4.926e-002	-6.4007e-007
66779	2.6322e-002	3.6619e-002	4.9307e-002	-6.4795e-007
66782	2.9766e-002	3.9319e-002	4.9277e-002	-2.1674e-007
66783	3.0021e-002	3.9288e-002	4.9266e-002	-1.5561e-007
66787	3.0656e-002	3.9267e-002	4.9259e-002	1.0011e-008
66788	3.034e-002	3.9294e-002	4.9263e-002	-7.3325e-008
66789	3.0195e-002	3.9577e-002	4.9308e-002	-1.0347e-007
66793	3.4582e-002	3.6579e-002	4.9277e-002	6.1342e-007
66794	3.4409e-002	3.6837e-002	4.9268e-002	6.3155e-007
66797	3.4065e-002	3.7431e-002	4.9266e-002	6.5686e-007
