Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
97829	3.0412e-002	3.7112e-002	4.9022e-002	3.4794e-006
97830	3.0488e-002	3.6959e-002	4.9011e-002	4.0721e-006
97831	3.0574e-002	3.7093e-002	4.902e-002	3.5791e-006
97855	2.4451e-002	3.3566e-002	4.9653e-002	-1.5724e-007
97859	2.4265e-002	3.3296e-002	4.971e-002	-1.6192e-007
97872	2.4645e-002	3.2931e-002	4.9653e-002	-1.543e-007
97879	2.4387e-002	3.2715e-002	4.9727e-002	-1.6006e-007
97887	2.4609e-002	3.3086e-002	4.9649e-002	-1.5446e-007
97888	2.449e-002	3.297e-002	4.9683e-002	-1.5826e-007
97891	2.4325e-002	3.3153e-002	4.9707e-002	-1.6104e-007
97893	2.4209e-002	3.3037e-002	4.9741e-002	-1.62e-007
97894	2.4338e-002	3.3009e-002	4.9714e-002	-1.6082e-007
97897	2.4375e-002	3.2855e-002	4.9718e-002	-1.6029e-007
97898	2.4235e-002	3.2755e-002	4.9758e-002	-1.6098e-007
97911	2.4708e-002	3.3213e-002	4.9619e-002	-1.4956e-007
97917	2.461e-002	3.355e-002	4.9619e-002	-1.5117e-007
97925	2.4555e-002	3.3253e-002	4.9649e-002	-1.5516e-007
97926	2.4394e-002	3.3268e-002	4.9683e-002	-1.5968e-007
97927	2.4495e-002	3.3396e-002	4.9653e-002	-1.5656e-007
97937	2.5111e-002	3.1096e-002	4.9762e-002	-1.5324e-007
97939	2.4811e-002	3.0891e-002	4.9853e-002	-1.4973e-007
97942	2.4842e-002	3.1286e-002	4.9789e-002	-1.54e-007
97944	2.4736e-002	3.1377e-002	4.9799e-002	-1.5418e-007
97945	2.5002e-002	3.1179e-002	4.9771e-002	-1.5379e-007
97946	2.4846e-002	3.111e-002	4.9813e-002	-1.526e-007
97947	2.465e-002	3.0997e-002	4.9871e-002	-1.4904e-007
97961	2.4617e-002	3.1501e-002	4.9808e-002	-1.546e-007
97964	2.4292e-002	3.134e-002	4.9901e-002	-1.4824e-007
97965	2.4567e-002	3.1341e-002	4.984e-002	-1.5242e-007
97968	2.5851e-002	3.2006e-002	4.951e-002	-1.051e-007
97973	2.5682e-002	3.2279e-002	4.951e-002	-1.0633e-007
97983	2.5897e-002	3.2142e-002	4.9488e-002	-9.2561e-008
97984	2.574e-002	3.2414e-002	4.9487e-002	-9.3283e-008
97986	2.5824e-002	3.2278e-002	4.9486e-002	-9.2123e-008
97988	2.5956e-002	3.2278e-002	4.9464e-002	-7.7049e-008
97989	2.6002e-002	3.2416e-002	4.9443e-002	-6.0764e-008
97991	2.5815e-002	3.2552e-002	4.9461e-002	-7.6125e-008
97992	2.5983e-002	3.2809e-002	4.9411e-002	-3.16e-008
97994	2.5892e-002	3.2679e-002	4.9437e-002	-5.6434e-008
97996	2.5961e-002	3.2539e-002	4.9438e-002	-5.725e-008
97998	2.608e-002	3.2542e-002	4.9419e-002	-3.8242e-008
98001	2.6084e-002	3.2925e-002	4.9386e-002	-1.9876e-009
98003	2.6407e-002	3.2848e-002	4.9342e-002	6.327e-008
98008	2.6193e-002	3.2636e-002	4.9392e-002	-9.3042e-009
98009	2.6294e-002	3.2753e-002	4.9367e-002	2.4368e-008
98010	2.6139e-002	3.2783e-002	4.9388e-002	-4.8623e-009
98015	2.5151e-002	3.5373e-002	4.9468e-002	-9.2347e-008
98019	2.5458e-002	3.519e-002	4.9409e-002	-3.735e-008
98029	2.5293e-002	3.546e-002	4.9442e-002	-7.1339e-008
98031	2.5611e-002	3.5267e-002	4.9382e-002	-4.3421e-009
98032	2.5452e-002	3.5364e-002	4.9411e-002	-4.0578e-008
98035	2.5445e-002	3.5538e-002	4.9415e-002	-4.4964e-008
98036	2.5598e-002	3.5619e-002	4.9389e-002	-1.4041e-008
98038	2.574e-002	3.5715e-002	4.9366e-002	1.7565e-008
98039	2.5875e-002	3.5812e-002	4.9345e-002	5.1067e-008
98040	2.5728e-002	3.5894e-002	4.9372e-002	7.3475e-009
98042	2.6024e-002	3.5732e-002	4.9319e-002	1.0135e-007
98043	2.6045e-002	3.5544e-002	4.9312e-002	1.1691e-007
98045	2.6006e-002	3.6117e-002	4.9333e-002	7.2343e-008
98046	2.6012e-002	3.5911e-002	4.9326e-002	8.7942e-008
98054	2.5753e-002	3.5364e-002	4.9358e-002	3.0666e-008
98055	2.5895e-002	3.5459e-002	4.9335e-002	6.9765e-008
98056	2.5746e-002	3.5538e-002	4.9361e-002	2.4692e-008
98072	2.9216e-002	3.4653e-002	4.8984e-002	6.1679e-006
98079	2.8892e-002	3.4723e-002	4.9e-002	4.5031e-006
98086	2.9019e-002	3.5252e-002	4.8991e-002	5.3459e-006
98090	2.882e-002	3.4912e-002	4.9003e-002	4.3274e-006
98095	2.9083e-002	3.5029e-002	4.8987e-002	5.7707e-006
98096	2.9192e-002	3.5207e-002	4.8982e-002	6.4906e-006
98098	2.8982e-002	3.4884e-002	4.8993e-002	5.097e-006
98099	2.9316e-002	3.4798e-002	4.8978e-002	7.2247e-006
98100	2.9155e-002	3.4839e-002	4.8985e-002	6.0862e-006
98114	2.9698e-002	3.4981e-002	4.8962e-002	1.2319e-005
98121	2.948e-002	3.474e-002	4.8972e-002	8.5842e-006
