Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
76843	1.6118e-002	3.3922e-002	5.2913e-002	1.4597e-009
76844	3.4318e-002	2.8782e-002	4.9917e-002	-2.5957e-007
76845	3.4252e-002	2.7483e-002	5.0239e-002	-1.909e-007
76846	3.4287e-002	2.8156e-002	5.0064e-002	-2.306e-007
76847	3.4954e-002	2.9153e-002	4.9929e-002	-2.7408e-007
76848	3.557e-002	2.9497e-002	4.9963e-002	-2.8398e-007
76849	3.5675e-002	4.7085e-002	5.2122e-002	-1.3209e-008
76850	3.6865e-002	4.5646e-002	5.1752e-002	-3.0768e-008
76851	3.5582e-002	4.6431e-002	5.1803e-002	-2.5315e-008
76852	3.615e-002	4.6054e-002	5.1757e-002	-2.8936e-008
76853	3.5711e-002	4.7667e-002	5.2415e-002	-6.6313e-009
76854	3.4911e-002	2.8434e-002	5.0088e-002	-2.4046e-007
76855	3.6148e-002	2.9059e-002	5.0169e-002	-2.4955e-007
76856	3.552e-002	2.8769e-002	5.0112e-002	-2.4879e-007
76857	3.4859e-002	2.7823e-002	5.0236e-002	-2.0404e-007
76858	3.4796e-002	2.7101e-002	5.043e-002	-1.5884e-007
76859	3.5496e-002	2.8107e-002	5.027e-002	-2.0907e-007
76860	3.5379e-002	2.6772e-002	5.0628e-002	-1.2785e-007
76861	3.5407e-002	2.7439e-002	5.0435e-002	-1.6841e-007
76862	3.6048e-002	2.8386e-002	5.0306e-002	-2.1135e-007
76863	3.5975e-002	2.7129e-002	5.0634e-002	-1.3506e-007
76864	3.5921e-002	2.5735e-002	5.1079e-002	-6.6068e-008
76865	3.6509e-002	2.4793e-002	5.1562e-002	-2.9015e-008
76866	3.6509e-002	2.5442e-002	5.1312e-002	-4.6758e-008
76867	3.5922e-002	2.6373e-002	5.0861e-002	-9.4756e-008
76868	3.6728e-002	2.8726e-002	5.0371e-002	-2.079e-007
76869	3.8786e-002	2.9523e-002	5.0747e-002	-1.5024e-007
76870	3.888e-002	2.8776e-002	5.0944e-002	-1.1213e-007
76871	3.8143e-002	2.9054e-002	5.0659e-002	-1.6097e-007
76872	3.741e-002	2.8912e-002	5.0493e-002	-1.8937e-007
76873	3.7767e-002	2.8564e-002	5.067e-002	-1.531e-007
76874	3.7257e-002	2.8329e-002	5.0595e-002	-1.6221e-007
76875	3.6026e-002	2.771e-002	5.0478e-002	-1.6903e-007
76876	3.6626e-002	2.8054e-002	5.0515e-002	-1.7076e-007
76877	3.6612e-002	2.7407e-002	5.069e-002	-1.3266e-007
76878	3.6521e-002	2.6091e-002	5.1084e-002	-7.0212e-008
76879	3.6511e-002	2.6747e-002	5.0866e-002	-1.0034e-007
76880	3.7166e-002	2.7711e-002	5.0736e-002	-1.3105e-007
76881	3.7115e-002	2.708e-002	5.0906e-002	-1.0011e-007
76882	3.7717e-002	2.8013e-002	5.0797e-002	-1.2614e-007
76883	3.8254e-002	2.8395e-002	5.0848e-002	-1.2282e-007
76884	3.7658e-002	2.7394e-002	5.0953e-002	-9.819e-008
76885	3.8804e-002	2.8088e-002	5.1095e-002	-8.7434e-008
76886	3.8231e-002	2.7743e-002	5.1015e-002	-9.404e-008
76887	3.8762e-002	2.7448e-002	5.126e-002	-6.565e-008
76888	3.8237e-002	2.7137e-002	5.1193e-002	-6.9922e-008
76889	3.8642e-002	2.6892e-002	5.1392e-002	-5.1294e-008
76890	3.7691e-002	2.679e-002	5.1146e-002	-7.1566e-008
76891	3.7083e-002	2.6493e-002	5.1083e-002	-7.475e-008
76892	2.1294e-002	4.5626e-002	5.2651e-002	1.527e-009
76893	2.1895e-002	2.4071e-002	5.2643e-002	2.7631e-009
76894	3.2108e-002	4.9024e-002	5.2651e-002	-2.209e-009
76895	3.0745e-002	2.1078e-002	5.2646e-002	-2.0165e-011
76896	4.4464e-002	3.5725e-002	5.2602e-002	-6.5542e-009
76897	4.4259e-002	3.2466e-002	5.2618e-002	-5.6861e-009
76898	4.3841e-002	3.9354e-002	5.2618e-002	-6.0108e-009
76899	3.6221e-002	2.2305e-002	5.2632e-002	-2.0306e-009
76900	4.4423e-002	3.7238e-002	5.2664e-002	-5.3751e-009
76901	4.4048e-002	3.8644e-002	5.2618e-002	-6.0771e-009
76902	2.7836e-002	2.1334e-002	5.265e-002	9.2948e-010
76903	2.9131e-002	4.8982e-002	5.2618e-002	-1.4244e-009
76904	2.8397e-002	4.8888e-002	5.2618e-002	-1.1244e-009
76905	2.5009e-002	2.227e-002	5.2618e-002	1.9927e-009
76906	2.4337e-002	2.2582e-002	5.2618e-002	2.2542e-009
76907	2.5521e-002	4.817e-002	5.2646e-002	-2.5517e-011
76908	2.4215e-002	4.7543e-002	5.2621e-002	4.8487e-010
76909	1.932e-002	4.3398e-002	5.2619e-002	2.5436e-009
76910	1.7738e-002	2.9383e-002	5.2651e-002	3.6825e-009
76911	1.8896e-002	4.2791e-002	5.2618e-002	2.7198e-009
76912	4.1368e-002	4.0537e-002	5.1664e-002	-4.6832e-008
76913	4.0943e-002	4.1124e-002	5.1619e-002	-4.9695e-008
76914	4.1719e-002	3.9989e-002	5.1703e-002	-4.4171e-008
76915	4.246e-002	3.9952e-002	5.2032e-002	-2.426e-008
76916	1.6882e-002	3.2216e-002	5.2617e-002	4.2803e-009
76917	1.7548e-002	4.0291e-002	5.2638e-002	3.2147e-009
76918	3.9554e-002	2.8397e-002	5.1261e-002	-7.0929e-008
76919	3.9157e-002	2.7043e-002	5.151e-002	-4.352e-008
76920	1.5904e-002	3.7569e-002	5.3139e-002	1.0041e-010
76921	4.0764e-002	4.2183e-002	5.1818e-002	-3.4333e-008
76922	3.6989e-002	2.3267e-002	5.2344e-002	-5.3637e-009
76923	3.8825e-002	2.6311e-002	5.164e-002	-3.2793e-008
76924	4.0415e-002	2.9415e-002	5.1331e-002	-6.8248e-008
76925	4.1618e-002	2.6357e-002	5.2698e-002	-3.3063e-009
76926	4.089e-002	2.5709e-002	5.2619e-002	-4.1157e-009
76927	4.2389e-002	3.0948e-002	5.1871e-002	-2.9824e-008
76928	3.7064e-002	2.4549e-002	5.1796e-002	-1.9393e-008
76929	3.8622e-002	4.2663e-002	5.1196e-002	-8.9652e-008
76930	3.9708e-002	4.318e-002	5.1714e-002	-3.9474e-008
76931	3.7524e-002	4.3537e-002	5.1148e-002	-9.0731e-008
76932	3.7618e-002	4.4802e-002	5.1615e-002	-4.1607e-008
76933	3.7563e-002	4.4165e-002	5.1369e-002	-6.3697e-008
76934	3.8059e-002	4.3136e-002	5.117e-002	-9.0569e-008
76935	3.8109e-002	4.3769e-002	5.1387e-002	-6.3973e-008
76936	3.9198e-002	4.2948e-002	5.1466e-002	-5.959e-008
76937	3.863e-002	4.3329e-002	5.1401e-002	-6.4432e-008
76938	2.0078e-002	2.8356e-002	5.1821e-002	1.6337e-008
76939	2.0897e-002	2.7211e-002	5.1826e-002	1.4924e-008
76940	2.1335e-002	2.6629e-002	5.185e-002	1.374e-008
76941	4.023e-002	2.6729e-002	5.1994e-002	-1.8489e-008
76942	3.9396e-002	2.7673e-002	5.1403e-002	-5.4254e-008
76943	3.9822e-002	2.7122e-002	5.1717e-002	-3.1287e-008
76944	4.0186e-002	2.7914e-002	5.1617e-002	-3.9538e-008
76945	4.0252e-002	2.8702e-002	5.1435e-002	-5.5818e-008
76946	4.0626e-002	2.8368e-002	5.1663e-002	-3.7783e-008
76947	3.8222e-002	2.653e-002	5.1381e-002	-5.0065e-008
76948	3.7077e-002	2.5831e-002	5.1308e-002	-5.0321e-008
76949	3.7666e-002	2.62e-002	5.1333e-002	-5.1446e-008
76950	3.7089e-002	2.5177e-002	5.1552e-002	-3.1867e-008
76951	3.7665e-002	2.556e-002	5.1561e-002	-3.3634e-008
76952	3.8193e-002	2.5866e-002	5.1601e-002	-3.2965e-008
76953	3.8164e-002	2.5215e-002	5.1834e-002	-2.0592e-008
76954	3.7638e-002	2.49e-002	5.1807e-002	-2.0458e-008
76955	3.7597e-002	2.4294e-002	5.2045e-002	-1.2111e-008
76956	4.0442e-002	2.6135e-002	5.2281e-002	-9.7143e-009
76957	3.8758e-002	2.5607e-002	5.187e-002	-2.0409e-008
76958	3.9834e-002	2.6414e-002	5.1952e-002	-1.9275e-008
76959	4.0366e-002	2.5418e-002	5.2518e-002	-5.1529e-009
76960	3.9282e-002	2.5991e-002	5.1904e-002	-2.0111e-008
76961	3.9864e-002	2.5761e-002	5.2195e-002	-1.1218e-008
76962	3.9349e-002	2.5356e-002	5.2164e-002	-1.1394e-008
76963	3.8183e-002	2.4638e-002	5.2071e-002	-1.2347e-008
76964	3.875e-002	2.5021e-002	5.2093e-002	-1.2533e-008
76965	3.9829e-002	2.512e-002	5.2429e-002	-6.2819e-009
76966	4.0281e-002	2.4904e-002	5.2691e-002	-2.9392e-009
76967	3.9291e-002	2.4759e-002	5.2382e-002	-6.6127e-009
76968	3.9846e-002	2.4527e-002	5.2681e-002	-2.8838e-009
76969	3.8741e-002	2.4376e-002	5.2357e-002	-6.5525e-009
76970	3.8145e-002	2.4002e-002	5.2332e-002	-6.4906e-009
76971	3.7604e-002	2.3617e-002	5.2347e-002	-5.8162e-009
76972	2.1805e-002	4.5313e-002	5.2335e-002	2.8988e-009
76973	2.2881e-002	4.6368e-002	5.2436e-002	1.5991e-009
76974	2.2387e-002	4.588e-002	5.2377e-002	2.19e-009
76975	2.2752e-002	4.6861e-002	5.2705e-002	8.2352e-010
76976	2.191e-002	2.4745e-002	5.2349e-002	5.6258e-009
76977	2.1368e-002	2.5269e-002	5.2331e-002	6.214e-009
76978	3.383e-002	4.8243e-002	5.2393e-002	-5.8614e-009
76979	3.2221e-002	4.8434e-002	5.2335e-002	-5.5465e-009
76980	3.3032e-002	4.8386e-002	5.2377e-002	-5.5478e-009
76981	3.4065e-002	4.8839e-002	5.2749e-002	-2.0667e-009
76982	3.268e-002	2.1153e-002	5.2696e-002	-5.5789e-010
76983	3.0948e-002	2.1712e-002	5.23e-002	-6.9949e-010
76984	3.2411e-002	2.1583e-002	5.2436e-002	-1.2658e-009
76985	3.1717e-002	2.1615e-002	5.2377e-002	-1.0289e-009
76986	4.4155e-002	3.4269e-002	5.2436e-002	-9.8111e-009
76987	4.3843e-002	3.2914e-002	5.2349e-002	-1.176e-008
76988	4.3988e-002	3.3595e-002	5.2377e-002	-1.1177e-008
76989	4.47e-002	3.4389e-002	5.2738e-002	-4.0869e-009
76990	3.4264e-002	2.1487e-002	5.2697e-002	-1.0154e-009
76991	4.3197e-002	3.9612e-002	5.2328e-002	-1.2979e-008
76992	4.3038e-002	4.0326e-002	5.2387e-002	-1.1142e-008
76993	3.4434e-002	2.2087e-002	5.2402e-002	-2.811e-009
76994	3.5721e-002	2.2606e-002	5.2371e-002	-4.0369e-009
76995	3.5067e-002	2.2323e-002	5.2386e-002	-3.3832e-009
76996	2.9617e-002	2.1579e-002	5.2386e-002	4.4255e-010
76997	2.8124e-002	2.187e-002	5.233e-002	1.5291e-009
76998	2.8949e-002	2.1754e-002	5.2325e-002	9.1562e-010
76999	2.9716e-002	2.0999e-002	5.2705e-002	2.9748e-010
77000	2.9541e-002	4.8528e-002	5.2349e-002	-3.3863e-009
77001	3.0918e-002	4.872e-002	5.2436e-002	-3.5133e-009
77002	3.0232e-002	4.8613e-002	5.2377e-002	-3.6213e-009
77003	3.1101e-002	4.9195e-002	5.2705e-002	-1.6242e-009
77004	2.6823e-002	2.1473e-002	5.2705e-002	1.0617e-009
77005	2.6792e-002	2.1982e-002	5.2436e-002	2.0605e-009
77006	2.5537e-002	2.258e-002	5.2349e-002	3.3016e-009
77007	2.617e-002	2.2291e-002	5.2377e-002	2.7134e-009
77008	2.6735e-002	4.8182e-002	5.2436e-002	-8.8211e-010
77009	2.8116e-002	4.8345e-002	5.2349e-002	-2.2999e-009
77010	2.7426e-002	4.8252e-002	5.2377e-002	-1.59e-009
77011	2.6437e-002	4.8595e-002	5.2705e-002	-2.7333e-010
77012	2.2485e-002	2.3601e-002	5.2658e-002	2.5084e-009
77013	2.3044e-002	2.3891e-002	5.2351e-002	4.9119e-009
77014	2.4233e-002	2.3184e-002	5.2349e-002	4.1835e-009
77015	2.3603e-002	2.3481e-002	5.2377e-002	4.351e-009
77016	2.0717e-002	4.4542e-002	5.2436e-002	3.0945e-009
77017	1.9932e-002	4.3395e-002	5.2349e-002	4.4491e-009
77018	2.0334e-002	4.3963e-002	5.2377e-002	3.8828e-009
77019	2.0489e-002	4.4998e-002	5.2705e-002	1.5602e-009
77020	1.8339e-002	2.9454e-002	5.2332e-002	7.8512e-009
77021	1.8729e-002	2.8681e-002	5.2331e-002	7.6439e-009
77022	4.1428e-002	4.2233e-002	5.2108e-002	-1.9812e-008
77023	1.8441e-002	4.103e-002	5.2353e-002	5.8815e-009
77024	1.9108e-002	4.2218e-002	5.2349e-002	5.2523e-009
77025	1.8712e-002	4.1645e-002	5.2377e-002	5.2677e-009
77026	1.7812e-002	4.0988e-002	5.2657e-002	2.9267e-009
77027	4.1157e-002	2.8469e-002	5.1852e-002	-2.7455e-008
77028	4.1117e-002	2.6234e-002	5.2522e-002	-5.5323e-009
77029	4.0484e-002	2.7299e-002	5.1911e-002	-2.2646e-008
77030	4.0781e-002	2.6776e-002	5.2196e-002	-1.233e-008
77031	4.0816e-002	2.7893e-002	5.1868e-002	-2.5593e-008
77032	1.7262e-002	3.0275e-002	5.2712e-002	3.1786e-009
77033	1.7435e-002	3.196e-002	5.235e-002	7.8927e-009
77034	1.766e-002	3.0589e-002	5.2443e-002	6.3751e-009
77035	1.756e-002	3.1275e-002	5.238e-002	7.3212e-009
77036	1.9376e-002	2.8219e-002	5.2157e-002	1.0207e-008
77037	1.9847e-002	2.7719e-002	5.2094e-002	1.0995e-008
77038	1.8843e-002	2.8092e-002	5.2435e-002	6.0407e-009
77039	2.0825e-002	2.5528e-002	5.2435e-002	5.2567e-009
77040	2.1083e-002	2.6011e-002	5.2157e-002	8.7971e-009
77041	2.0265e-002	2.7113e-002	5.2104e-002	1.0404e-008
77042	2.0718e-002	2.6593e-002	5.2094e-002	1.0138e-008
77043	4.1375e-002	2.6841e-002	5.2424e-002	-7.3927e-009
77044	1.7379e-002	3.8454e-002	5.241e-002	6.1049e-009
77045	1.7909e-002	3.9738e-002	5.2343e-002	6.5646e-009
77046	1.7658e-002	3.9089e-002	5.2358e-002	6.5498e-009
77047	1.6743e-002	3.8383e-002	5.2746e-002	2.5726e-009
77048	4.142e-002	3.0168e-002	5.1579e-002	-4.7859e-008
77049	4.0818e-002	2.8915e-002	5.1602e-002	-4.3182e-008
77050	4.2078e-002	3.0201e-002	5.1861e-002	-2.9544e-008
77051	4.1103e-002	2.9549e-002	5.1574e-002	-4.7009e-008
77052	4.1461e-002	2.9031e-002	5.1841e-002	-2.8932e-008
77053	4.1735e-002	2.9601e-002	5.183e-002	-3.0415e-008
77054	4.2095e-002	2.9109e-002	5.2102e-002	-1.7667e-008
77055	4.2699e-002	3.027e-002	5.2138e-002	-1.7336e-008
77056	4.238e-002	2.9655e-002	5.2111e-002	-1.7741e-008
77057	4.3412e-002	3.0212e-002	5.2505e-002	-7.4527e-009
77058	4.2968e-002	2.9679e-002	5.239e-002	-9.6916e-009
77059	4.027e-002	4.2828e-002	5.1813e-002	-3.3836e-008
77060	4.1009e-002	4.2778e-002	5.2091e-002	-2.0167e-008
77061	4.063e-002	4.3371e-002	5.2124e-002	-1.8377e-008
77062	3.6828e-002	4.6395e-002	5.2065e-002	-1.6412e-008
77063	3.6278e-002	4.6735e-002	5.2088e-002	-1.5024e-008
77064	3.6201e-002	4.7946e-002	5.2665e-002	-3.4063e-009
77065	3.626e-002	4.7364e-002	5.2383e-002	-7.5739e-009
77066	3.7559e-002	4.6008e-002	5.2087e-002	-1.6521e-008
77067	4.1215e-002	4.1667e-002	5.1865e-002	-3.1915e-008
77068	4.2005e-002	4.0574e-002	5.1949e-002	-2.8117e-008
77069	4.1612e-002	4.1145e-002	5.1905e-002	-3.0141e-008
77070	4.2512e-002	4.0612e-002	5.2192e-002	-1.733e-008
77071	1.7294e-002	3.9597e-002	5.2637e-002	3.3897e-009
77072	1.7053e-002	3.9012e-002	5.2667e-002	3.2148e-009
77073	1.6453e-002	3.8905e-002	5.2988e-002	8.2562e-010
77074	1.6684e-002	3.9516e-002	5.2958e-002	9.8875e-010
77075	1.6959e-002	4.0133e-002	5.2924e-002	1.2013e-009
77076	1.7201e-002	4.0848e-002	5.2948e-002	9.8386e-010
77077	2.0484e-002	2.6031e-002	5.2383e-002	5.9907e-009
77078	2.0276e-002	2.5471e-002	5.2679e-002	2.8963e-009
77079	1.9244e-002	2.7634e-002	5.2383e-002	6.6188e-009
77080	1.865e-002	2.7574e-002	5.2679e-002	3.2318e-009
77081	1.966e-002	2.7094e-002	5.2365e-002	6.6654e-009
77082	2.0065e-002	2.6571e-002	5.2365e-002	6.4512e-009
77083	1.9872e-002	2.5995e-002	5.2651e-002	3.2672e-009
77084	1.9056e-002	2.705e-002	5.2651e-002	3.415e-009
77085	1.9483e-002	2.6538e-002	5.2629e-002	3.5418e-009
77086	1.9255e-002	2.5972e-002	5.2936e-002	1.0665e-009
77087	1.9676e-002	2.5442e-002	5.2948e-002	1.025e-009
77088	1.8879e-002	2.6458e-002	5.2936e-002	1.1157e-009
77089	1.8472e-002	2.6994e-002	5.295e-002	1.0646e-009
77090	2.0796e-002	2.4917e-002	5.269e-002	2.6473e-009
77091	2.0181e-002	2.4783e-002	5.2998e-002	7.0919e-010
77092	2.1317e-002	2.4536e-002	5.265e-002	2.8522e-009
77093	2.0754e-002	2.429e-002	5.2975e-002	8.0128e-010
77094	2.4928e-002	4.7935e-002	5.265e-002	1.8316e-010
77095	2.4361e-002	4.8308e-002	5.2984e-002	8.744e-011
77096	2.1309e-002	2.3902e-002	5.2933e-002	9.7092e-010
77097	2.1895e-002	2.3401e-002	5.2954e-002	8.6919e-010
77098	2.5111e-002	4.8542e-002	5.2933e-002	6.4767e-011
77099	2.5773e-002	4.8755e-002	5.2913e-002	-1.452e-011
77100	2.3639e-002	4.7849e-002	5.2933e-002	2.164e-010
77101	2.3003e-002	4.7385e-002	5.2884e-002	3.642e-010
77102	2.7061e-002	4.8743e-002	5.269e-002	-5.0938e-010
77103	2.6586e-002	4.9175e-002	5.3007e-002	-4.4395e-011
77104	2.7703e-002	4.8818e-002	5.265e-002	-7.9682e-010
77105	2.7334e-002	4.9309e-002	5.2975e-002	-1.3101e-010
77106	4.4488e-002	3.5008e-002	5.2607e-002	-6.3171e-009
77107	4.5119e-002	3.4821e-002	5.2975e-002	-1.3016e-009
77108	3.7582e-002	2.2977e-002	5.2644e-002	-2.4312e-009
77109	3.4948e-002	2.1706e-002	5.269e-002	-1.2565e-009
77110	3.4785e-002	2.1088e-002	5.3007e-002	-2.1686e-010
77111	3.5529e-002	2.1987e-002	5.265e-002	-1.6763e-009
77112	3.5482e-002	2.1375e-002	5.2975e-002	-3.7797e-010
77113	4.1762e-002	2.8525e-002	5.2097e-002	-1.7304e-008
77114	4.1071e-002	2.738e-002	5.2124e-002	-1.502e-008
77115	4.1411e-002	2.7955e-002	5.2098e-002	-1.6591e-008
77116	4.1704e-002	2.7406e-002	5.2389e-002	-8.5046e-009
77117	4.1989e-002	2.6821e-002	5.2707e-002	-3.3963e-009
77118	4.2046e-002	2.7982e-002	5.2373e-002	-9.2507e-009
77119	4.2686e-002	2.9082e-002	5.2388e-002	-9.4678e-009
77120	4.2311e-002	2.7455e-002	5.2654e-002	-4.2014e-009
77121	4.2359e-002	2.8522e-002	5.2372e-002	-9.6709e-009
77122	4.2619e-002	2.7993e-002	5.2642e-002	-4.6863e-009
77123	4.2354e-002	2.6475e-002	5.2999e-002	-7.0439e-010
77124	4.2922e-002	2.7522e-002	5.2934e-002	-1.3716e-009
77125	4.2588e-002	2.6975e-002	5.2942e-002	-1.1976e-009
77126	3.9299e-002	2.4145e-002	5.2648e-002	-3.0029e-009
77127	3.8187e-002	2.3374e-002	5.2632e-002	-2.7547e-009
77128	3.8742e-002	2.3783e-002	5.262e-002	-3.074e-009
77129	3.823e-002	2.2785e-002	5.2933e-002	-7.5877e-010
77130	3.8791e-002	2.3196e-002	5.2913e-002	-8.769e-010
77131	4.4263e-002	3.798e-002	5.265e-002	-5.5746e-009
77132	4.4895e-002	3.7732e-002	5.2983e-002	-1.1403e-009
77133	4.3214e-002	2.8057e-002	5.2924e-002	-1.5565e-009
77134	4.3474e-002	2.9595e-002	5.2667e-002	-4.4972e-009
77135	4.2914e-002	2.8547e-002	5.2635e-002	-4.9093e-009
77136	4.322e-002	2.9101e-002	5.265e-002	-4.7402e-009
77137	4.348e-002	2.8597e-002	5.2913e-002	-1.6771e-009
77138	4.5047e-002	3.5494e-002	5.2933e-002	-1.7888e-009
77139	4.4941e-002	3.688e-002	5.2933e-002	-1.7528e-009
77140	4.4976e-002	3.6186e-002	5.2913e-002	-1.9958e-009
77141	3.7519e-002	2.2289e-002	5.2975e-002	-4.9097e-010
77142	3.6085e-002	2.1682e-002	5.2933e-002	-5.4854e-010
77143	3.6706e-002	2.1994e-002	5.2913e-002	-7.0984e-010
77144	4.3421e-002	4.1976e-002	5.299e-002	-1.2224e-009
77145	4.3459e-002	4.1401e-002	5.2855e-002	-2.3834e-009
77146	4.2225e-002	4.1187e-002	5.219e-002	-1.7179e-008
77147	4.2897e-002	4.1089e-002	5.2489e-002	-8.5996e-009
77148	4.1837e-002	4.1716e-002	5.2147e-002	-1.8452e-008
77149	4.2444e-002	4.1757e-002	5.2438e-002	-9.6912e-009
77150	4.3004e-002	4.1813e-002	5.2729e-002	-4.2257e-009
77151	4.2591e-002	4.236e-002	5.2679e-002	-4.7548e-009
77152	4.2079e-002	4.2297e-002	5.2417e-002	-1.0025e-008
77153	4.0961e-002	4.3771e-002	5.2395e-002	-1.0212e-008
77154	4.1674e-002	4.2781e-002	5.2378e-002	-1.0903e-008
77155	4.1248e-002	4.3332e-002	5.2367e-002	-1.0825e-008
77156	4.2221e-002	4.2877e-002	5.2659e-002	-5.0168e-009
77157	4.1828e-002	4.3382e-002	5.2641e-002	-5.2858e-009
77158	3.3965e-002	2.0991e-002	5.2933e-002	-2.7719e-010
77159	3.3238e-002	2.0944e-002	5.287e-002	-3.011e-010
77160	4.3123e-002	4.2415e-002	5.2962e-002	-1.429e-009
77161	4.2382e-002	4.3477e-002	5.2933e-002	-1.5512e-009
77162	4.2753e-002	4.2954e-002	5.2942e-002	-1.4941e-009
77163	3.4547e-002	4.9075e-002	5.2956e-002	-7.4732e-010
77164	3.6011e-002	4.8576e-002	5.2959e-002	-8.7882e-010
77165	3.5233e-002	4.8783e-002	5.2913e-002	-1.0616e-009
77166	4.1426e-002	4.386e-002	5.2625e-002	-5.4513e-009
77167	4.1016e-002	4.4256e-002	5.2592e-002	-5.8461e-009
77168	4.2006e-002	4.3952e-002	5.2922e-002	-1.6413e-009
77169	4.1615e-002	4.4414e-002	5.2913e-002	-1.719e-009
77170	4.0468e-002	2.4396e-002	5.2982e-002	-7.2664e-010
77171	3.9301e-002	2.3529e-002	5.2931e-002	-8.4295e-010
77172	3.9816e-002	2.3912e-002	5.2942e-002	-8.3922e-010
77173	4.4573e-002	3.3773e-002	5.269e-002	-4.5812e-009
77174	4.5151e-002	3.4072e-002	5.3014e-002	-7.7815e-010
77175	4.4428e-002	3.3144e-002	5.265e-002	-5.2282e-009
77176	4.5014e-002	3.3326e-002	5.2975e-002	-1.155e-009
77177	3.8383e-002	4.571e-002	5.2202e-002	-1.3628e-008
77178	3.8184e-002	4.4389e-002	5.1625e-002	-4.2534e-008
77179	3.9243e-002	4.3558e-002	5.1674e-002	-4.1453e-008
77180	4.0475e-002	4.4027e-002	5.2287e-002	-1.2706e-008
77181	3.989e-002	4.3648e-002	5.1932e-002	-2.6355e-008
77182	3.8726e-002	4.3965e-002	5.1641e-002	-4.2665e-008
77183	3.8298e-002	4.5052e-002	5.1909e-002	-2.5209e-008
77184	3.9295e-002	4.4157e-002	5.1897e-002	-2.7369e-008
77185	3.8777e-002	4.4563e-002	5.1872e-002	-2.7854e-008
77186	3.8887e-002	4.5206e-002	5.2157e-002	-1.5531e-008
77187	3.988e-002	4.4366e-002	5.2182e-002	-1.5664e-008
77188	3.935e-002	4.4787e-002	5.2149e-002	-1.6476e-008
77189	4.051e-002	4.4704e-002	5.2553e-002	-6.4139e-009
77190	3.9903e-002	4.4958e-002	5.2417e-002	-8.9629e-009
77191	3.9405e-002	4.5395e-002	5.2411e-002	-8.8142e-009
77192	3.8956e-002	4.5829e-002	5.2439e-002	-7.959e-009
77193	3.9432e-002	4.6003e-002	5.2681e-002	-3.9903e-009
77194	4.0306e-002	4.5215e-002	5.2675e-002	-4.4471e-009
77195	3.9897e-002	4.5583e-002	5.2671e-002	-4.429e-009
77196	4.1207e-002	4.4833e-002	5.2895e-002	-1.8857e-009
77197	4.0391e-002	4.5739e-002	5.2931e-002	-1.5054e-009
77198	4.0801e-002	4.5302e-002	5.2913e-002	-1.6433e-009
77199	3.1361e-002	2.1095e-002	5.265e-002	-2.2694e-010
77200	3.2006e-002	2.1076e-002	5.269e-002	-3.8319e-010
77201	3.2414e-002	2.058e-002	5.3007e-002	-8.2037e-011
77202	3.1655e-002	2.0556e-002	5.2975e-002	-4.5004e-011
77203	4.4151e-002	3.0378e-002	5.287e-002	-2.096e-009
77204	4.3761e-002	2.9135e-002	5.2927e-002	-1.3526e-009
77205	4.3952e-002	2.9748e-002	5.2889e-002	-1.811e-009
77206	3.0979e-002	2.0589e-002	5.2933e-002	2.2323e-011
77207	3.0284e-002	2.0619e-002	5.2913e-002	9.6887e-011
77208	4.1997e-002	2.6139e-002	5.295e-002	-1.1087e-009
77209	4.0933e-002	2.5092e-002	5.288e-002	-1.4751e-009
77210	4.1479e-002	2.5706e-002	5.2875e-002	-1.6783e-009
77211	3.6848e-002	4.7025e-002	5.2361e-002	-8.3307e-009
77212	3.7986e-002	4.6358e-002	5.2364e-002	-9.0642e-009
77213	3.742e-002	4.6645e-002	5.2333e-002	-9.3605e-009
77214	3.6855e-002	4.7574e-002	5.2632e-002	-3.9143e-009
77215	3.7452e-002	4.7228e-002	5.262e-002	-4.2528e-009
77216	3.6834e-002	4.8164e-002	5.2933e-002	-1.0684e-009
77217	3.7436e-002	4.7817e-002	5.2913e-002	-1.2338e-009
77218	4.451e-002	3.1157e-002	5.2934e-002	-1.4724e-009
77219	4.4849e-002	3.267e-002	5.2933e-002	-1.5111e-009
77220	4.4683e-002	3.1995e-002	5.2913e-002	-1.6852e-009
77221	4.3503e-002	4.0722e-002	5.2713e-002	-4.4348e-009
77222	4.3902e-002	4.1098e-002	5.3016e-002	-8.3468e-010
77223	4.3665e-002	4.003e-002	5.265e-002	-5.4316e-009
77224	4.4092e-002	4.047e-002	5.2975e-002	-1.1727e-009
77225	3.9048e-002	4.6359e-002	5.2706e-002	-3.6351e-009
77226	3.7947e-002	4.6946e-002	5.2626e-002	-4.3832e-009
77227	3.8543e-002	4.6473e-002	5.2589e-002	-5.1134e-009
77228	3.7949e-002	4.7533e-002	5.2917e-002	-1.2492e-009
77229	3.8471e-002	4.72e-002	5.2913e-002	-1.4147e-009
77230	3.8989e-002	4.6882e-002	5.2931e-002	-1.4232e-009
77231	3.994e-002	4.6149e-002	5.2935e-002	-1.4114e-009
77232	3.9482e-002	4.654e-002	5.2944e-002	-1.2868e-009
77233	4.4261e-002	3.9815e-002	5.2933e-002	-1.6356e-009
77234	4.465e-002	3.8481e-002	5.2933e-002	-1.62e-009
77235	4.4439e-002	3.9143e-002	5.2913e-002	-1.8464e-009
77236	3.2728e-002	4.8938e-002	5.265e-002	-2.4457e-009
