Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
67874	2.3659e-002	3.415e-002	4.9813e-002	2.1261e-006
67881	2.3868e-002	3.3898e-002	4.9771e-002	2.22e-006
67882	2.3583e-002	3.3854e-002	4.9843e-002	2.0477e-006
67883	2.4003e-002	3.3396e-002	4.9765e-002	2.1992e-006
67884	2.347e-002	3.3646e-002	4.9882e-002	1.9573e-006
67888	2.9589e-002	2.8532e-002	4.9733e-002	5.319e-007
67889	2.3945e-002	3.3079e-002	4.98e-002	2.0857e-006
67890	2.3649e-002	3.3328e-002	4.9856e-002	1.9913e-006
67895	2.4223e-002	3.2894e-002	4.9749e-002	2.1803e-006
67896	2.3987e-002	3.2771e-002	4.9814e-002	2.0159e-006
67897	2.3913e-002	3.2423e-002	4.9863e-002	1.8709e-006
67905	2.4253e-002	3.2296e-002	4.9796e-002	1.9782e-006
67906	2.3974e-002	3.2154e-002	4.9876e-002	1.8046e-006
67907	2.3903e-002	3.1879e-002	4.9924e-002	1.6817e-006
67912	2.4998e-002	3.1356e-002	4.9748e-002	1.8403e-006
67913	2.4497e-002	3.172e-002	4.9806e-002	1.8381e-006
67915	2.5007e-002	3.1003e-002	4.9796e-002	1.6595e-006
67916	2.4686e-002	3.1216e-002	4.9831e-002	1.6726e-006
67917	2.4137e-002	3.1639e-002	4.9898e-002	1.6753e-006
67918	2.4448e-002	3.1465e-002	4.9849e-002	1.71e-006
67923	3.1276e-002	2.7953e-002	4.9871e-002	3.7748e-007
67924	3.1661e-002	2.8068e-002	4.9854e-002	4.3659e-007
67927	3.0904e-002	2.8075e-002	4.9832e-002	3.9202e-007
67928	3.0605e-002	2.8108e-002	4.9821e-002	3.9186e-007
67932	2.5286e-002	3.0903e-002	4.9756e-002	1.6803e-006
67933	2.5026e-002	3.0623e-002	4.9851e-002	1.4755e-006
67934	2.5579e-002	3.0277e-002	4.9804e-002	1.4025e-006
67938	2.5115e-002	3.0371e-002	4.9876e-002	1.3731e-006
67943	2.6091e-002	2.9938e-002	4.9778e-002	1.2851e-006
67944	2.6726e-002	2.9492e-002	4.977e-002	1.0844e-006
67945	2.5565e-002	2.9972e-002	4.9862e-002	1.2478e-006
67946	2.5285e-002	3.0167e-002	4.9878e-002	1.3038e-006
67952	2.9596e-002	2.8294e-002	4.9791e-002	4.5192e-007
67953	2.929e-002	2.8398e-002	4.9778e-002	4.9652e-007
67954	2.5819e-002	2.9699e-002	4.9869e-002	1.1416e-006
67955	2.6131e-002	2.9543e-002	4.9848e-002	1.0879e-006
67960	2.7189e-002	2.9169e-002	4.9777e-002	9.2232e-007
67961	2.7772e-002	2.8926e-002	4.9765e-002	7.8883e-007
67962	2.6661e-002	2.9234e-002	4.9832e-002	9.5707e-007
67963	2.6365e-002	2.9396e-002	4.9842e-002	1.0278e-006
67964	2.689e-002	2.9044e-002	4.9842e-002	8.697e-007
67965	2.7251e-002	2.8818e-002	4.9847e-002	7.6386e-007
67966	2.7784e-002	2.8576e-002	4.9845e-002	6.4322e-007
67967	2.7561e-002	2.8735e-002	4.9831e-002	7.172e-007
67972	2.8985e-002	2.8562e-002	4.9754e-002	5.6941e-007
67973	2.8361e-002	2.8594e-002	4.9789e-002	6.1779e-007
67974	2.901e-002	2.822e-002	4.9836e-002	4.5134e-007
67975	2.8044e-002	2.8384e-002	4.9866e-002	5.5894e-007
67976	2.8366e-002	2.8288e-002	4.9862e-002	5.0779e-007
67977	2.8596e-002	2.8104e-002	4.9891e-002	4.365e-007
67979	3.204e-002	2.8121e-002	4.9858e-002	4.8577e-007
67984	3.5379e-002	3.0581e-002	4.973e-002	2.103e-006
67989	3.6606e-002	3.8301e-002	4.979e-002	3.1899e-006
67990	3.6828e-002	3.8583e-002	4.9874e-002	2.9311e-006
67991	3.6854e-002	3.8779e-002	4.9906e-002	2.8099e-006
67995	3.2226e-002	2.8519e-002	4.9771e-002	6.3642e-007
67996	3.2422e-002	2.8326e-002	4.9831e-002	5.9199e-007
68001	3.6205e-002	3.8937e-002	4.9786e-002	2.9332e-006
68002	3.6617e-002	3.9015e-002	4.9885e-002	2.7531e-006
68003	3.6323e-002	3.9204e-002	4.985e-002	2.7217e-006
68008	3.5797e-002	3.9286e-002	4.9757e-002	2.7943e-006
68010	3.6106e-002	3.9425e-002	4.9839e-002	2.6296e-006
68011	3.576e-002	3.9678e-002	4.9812e-002	2.5214e-006
68015	3.5285e-002	3.9677e-002	4.9726e-002	2.5819e-006
68017	3.5455e-002	3.9798e-002	4.9776e-002	2.4744e-006
68018	3.521e-002	4.0004e-002	4.977e-002	2.3434e-006
68023	3.1456e-002	4.1825e-002	4.9775e-002	6.0226e-007
68024	3.164e-002	4.2191e-002	4.9873e-002	5.2024e-007
68026	3.1976e-002	4.2152e-002	4.9879e-002	6.0185e-007
68031	3.4926e-002	4.0098e-002	4.974e-002	2.2807e-006
68032	3.5095e-002	4.0298e-002	4.9804e-002	2.1379e-006
68033	3.5141e-002	4.0689e-002	4.9889e-002	1.8822e-006
68039	3.2306e-002	4.1658e-002	4.9776e-002	8.6235e-007
68040	3.2971e-002	4.1339e-002	4.9752e-002	1.1741e-006
68043	3.2308e-002	4.2032e-002	4.9867e-002	7.1461e-007
68044	3.2581e-002	4.1827e-002	4.9835e-002	8.555e-007
68049	3.4275e-002	4.0652e-002	4.975e-002	1.8424e-006
68050	3.3575e-002	4.0983e-002	4.9733e-002	1.5112e-006
68052	3.3218e-002	4.1476e-002	4.9806e-002	1.1601e-006
68053	3.2918e-002	4.1703e-002	4.9832e-002	9.8534e-007
68054	3.4566e-002	4.0917e-002	4.9846e-002	1.7045e-006
68055	3.4134e-002	4.1011e-002	4.9806e-002	1.5935e-006
68058	3.3507e-002	4.1338e-002	4.9804e-002	1.2933e-006
68059	3.3787e-002	4.1111e-002	4.9785e-002	1.4758e-006
68060	3.4996e-002	4.0858e-002	4.99e-002	1.773e-006
68062	3.2855e-002	2.8431e-002	4.9838e-002	6.8181e-007
68067	3.2931e-002	2.8805e-002	4.9757e-002	8.3952e-007
68068	3.323e-002	2.8609e-002	4.9829e-002	7.9924e-007
68069	3.5696e-002	3.0493e-002	4.9801e-002	2.0215e-006
68070	3.5388e-002	3.0306e-002	4.9777e-002	1.9155e-006
68075	3.3558e-002	2.9119e-002	4.9748e-002	1.0724e-006
68079	3.5105e-002	3.0176e-002	4.9752e-002	1.834e-006
68080	3.5314e-002	2.9931e-002	4.9832e-002	1.6806e-006
68085	3.4158e-002	2.9412e-002	4.9758e-002	1.303e-006
68086	3.4743e-002	2.9735e-002	4.9777e-002	1.5426e-006
68088	3.3511e-002	2.8825e-002	4.9808e-002	9.2808e-007
68089	3.3849e-002	2.8941e-002	4.9821e-002	1.0254e-006
68090	3.4114e-002	2.9116e-002	4.9815e-002	1.1423e-006
68091	3.4453e-002	2.9228e-002	4.9837e-002	1.2357e-006
68092	3.4947e-002	2.9541e-002	4.9847e-002	1.4425e-006
68093	3.4705e-002	2.9436e-002	4.9831e-002	1.3684e-006
68094	3.5173e-002	2.9593e-002	4.9873e-002	1.4815e-006
68098	2.3848e-002	3.5069e-002	4.975e-002	2.2623e-006
68099	2.3571e-002	3.4996e-002	4.9819e-002	2.0952e-006
68100	2.3425e-002	3.4749e-002	4.9858e-002	2.0186e-006
68101	2.384e-002	3.4394e-002	4.9761e-002	2.2556e-006
68102	2.3504e-002	3.4475e-002	4.9843e-002	2.0584e-006
68108	2.4764e-002	3.4247e-002	4.9557e-002	2.9323e-006
68109	2.4733e-002	3.4592e-002	4.9555e-002	2.9442e-006
68110	2.4173e-002	3.4258e-002	4.9686e-002	2.467e-006
68111	2.4129e-002	3.4575e-002	4.9688e-002	2.4589e-006
68116	2.4848e-002	3.3599e-002	4.9567e-002	2.8403e-006
68117	2.48e-002	3.3916e-002	4.9561e-002	2.894e-006
68118	2.4197e-002	3.3957e-002	4.9691e-002	2.4416e-006
68119	2.4334e-002	3.3412e-002	4.9688e-002	2.4088e-006
68120	2.4129e-002	3.367e-002	4.972e-002	2.3392e-006
68121	2.45e-002	3.4063e-002	4.9619e-002	2.6834e-006
68125	2.493e-002	3.3296e-002	4.9568e-002	2.7934e-006
68126	2.5044e-002	3.3022e-002	4.9564e-002	2.7561e-006
68127	2.4454e-002	3.3124e-002	4.968e-002	2.3948e-006
68128	2.4527e-002	3.2815e-002	4.9688e-002	2.3249e-006
68129	2.4657e-002	3.3381e-002	4.9619e-002	2.6218e-006
68135	2.5178e-002	3.2709e-002	4.9563e-002	2.6876e-006
68136	2.5316e-002	3.2409e-002	4.9564e-002	2.5987e-006
68137	2.4586e-002	3.2492e-002	4.9703e-002	2.2237e-006
68138	2.458e-002	3.2126e-002	4.9741e-002	2.0567e-006
68139	2.491e-002	3.1969e-002	4.9689e-002	2.132e-006
68140	2.489e-002	3.272e-002	4.9619e-002	2.5042e-006
68143	2.5485e-002	3.2113e-002	4.9563e-002	2.506e-006
68144	2.5667e-002	3.1828e-002	4.9562e-002	2.4028e-006
68145	2.5293e-002	3.1482e-002	4.9673e-002	2.0166e-006
68146	2.5093e-002	3.1704e-002	4.9684e-002	2.0676e-006
68147	2.5197e-002	3.2091e-002	4.9619e-002	2.3383e-006
68152	2.5863e-002	3.1555e-002	4.9562e-002	2.2888e-006
68153	2.6072e-002	3.1293e-002	4.9562e-002	2.1677e-006
68154	2.5498e-002	3.1198e-002	4.9674e-002	1.9152e-006
68155	2.5579e-002	3.0867e-002	4.9708e-002	1.7357e-006
68156	2.5574e-002	3.1501e-002	4.9619e-002	2.1354e-006
68160	2.6291e-002	3.1041e-002	4.9563e-002	2.04e-006
68161	2.6522e-002	3.0807e-002	4.9564e-002	1.9133e-006
68162	2.6023e-002	3.0373e-002	4.9711e-002	1.5258e-006
68163	2.5815e-002	3.0609e-002	4.9707e-002	1.6321e-006
68164	2.6322e-002	3.0205e-002	4.9693e-002	1.4629e-006
68165	2.6016e-002	3.0957e-002	4.9619e-002	1.9055e-006
68167	2.6786e-002	3.0577e-002	4.9563e-002	1.7796e-006
68168	2.7037e-002	3.0376e-002	4.9564e-002	1.6559e-006
68169	2.6599e-002	2.9987e-002	4.9692e-002	1.3563e-006
68170	2.6517e-002	3.0468e-002	4.9619e-002	1.661e-006
68175	2.7324e-002	3.0184e-002	4.9562e-002	1.5314e-006
68176	2.7611e-002	3.0008e-002	4.9562e-002	1.4091e-006
68177	2.7084e-002	2.9506e-002	4.972e-002	1.0954e-006
68178	2.6877e-002	2.9766e-002	4.9695e-002	1.2393e-006
68179	2.7414e-002	2.9442e-002	4.9693e-002	1.058e-006
68180	2.707e-002	3.0039e-002	4.9619e-002	1.4178e-006
68184	2.7901e-002	2.985e-002	4.9563e-002	1.2952e-006
68185	2.8196e-002	2.9704e-002	4.9564e-002	1.1866e-006
68186	2.8029e-002	2.9142e-002	4.9693e-002	8.7649e-007
68187	2.7725e-002	2.9292e-002	4.9691e-002	9.6845e-007
68188	2.7669e-002	2.9675e-002	4.9619e-002	1.1887e-006
68193	2.8515e-002	2.9581e-002	4.9563e-002	1.0909e-006
68194	2.8837e-002	2.9475e-002	4.9563e-002	1.0051e-006
68195	2.897e-002	2.8893e-002	4.9679e-002	7.0362e-007
68196	2.8341e-002	2.8985e-002	4.9701e-002	7.8431e-007
68197	2.8664e-002	2.8782e-002	4.9723e-002	6.7474e-007
68198	2.8305e-002	2.9383e-002	4.9619e-002	9.8795e-007
68200	2.9164e-002	2.9381e-002	4.9563e-002	9.2907e-007
68201	2.9492e-002	2.9319e-002	4.9562e-002	8.7471e-007
68202	2.928e-002	2.8905e-002	4.966e-002	6.914e-007
68203	2.8971e-002	2.9165e-002	4.9619e-002	8.3009e-007
68208	2.9828e-002	2.927e-002	4.9561e-002	8.3302e-007
68209	3.0158e-002	2.9238e-002	4.9562e-002	8.0704e-007
68210	3.0207e-002	2.8669e-002	4.9687e-002	5.6793e-007
68211	2.9893e-002	2.8636e-002	4.97e-002	5.6048e-007
68212	2.9618e-002	2.8793e-002	4.9672e-002	6.2937e-007
68213	2.9657e-002	2.9024e-002	4.9619e-002	7.248e-007
68218	3.049e-002	2.9224e-002	4.9562e-002	7.9859e-007
68219	3.0815e-002	2.9221e-002	4.9564e-002	8.033e-007
68220	3.0919e-002	2.8635e-002	4.9695e-002	5.6931e-007
68221	3.0557e-002	2.8658e-002	4.9687e-002	5.6631e-007
68222	3.0355e-002	2.8962e-002	4.9619e-002	6.8234e-007
68226	3.1157e-002	2.9252e-002	4.9563e-002	8.3459e-007
68227	3.1483e-002	2.929e-002	4.9564e-002	8.7734e-007
68228	3.1275e-002	2.8662e-002	4.9696e-002	5.9896e-007
68229	3.1622e-002	2.8721e-002	4.9694e-002	6.4798e-007
68230	3.1055e-002	2.8981e-002	4.9619e-002	7.0904e-007
68236	3.1816e-002	2.9359e-002	4.9563e-002	9.4544e-007
68237	3.2143e-002	2.9445e-002	4.9562e-002	1.0308e-006
68238	3.1987e-002	2.8795e-002	4.9694e-002	7.1365e-007
68239	3.2342e-002	2.8903e-002	4.969e-002	8.0097e-007
68240	3.1748e-002	2.9079e-002	4.9619e-002	8.0641e-007
68244	3.2463e-002	2.9542e-002	4.9563e-002	1.1296e-006
68245	3.2773e-002	2.9653e-002	4.9564e-002	1.2424e-006
68246	3.2676e-002	2.901e-002	4.969e-002	8.9348e-007
68247	3.2996e-002	2.9155e-002	4.9685e-002	1.0088e-006
68248	3.2426e-002	2.9255e-002	4.9619e-002	9.739e-007
68254	3.3092e-002	2.9798e-002	4.9563e-002	1.3829e-006
68255	3.3378e-002	2.9943e-002	4.9564e-002	1.5229e-006
68256	3.3316e-002	2.9311e-002	4.9682e-002	1.1357e-006
68257	3.3625e-002	2.9469e-002	4.9682e-002	1.267e-006
68258	3.3079e-002	2.9508e-002	4.9619e-002	1.2072e-006
68263	3.367e-002	3.012e-002	4.9563e-002	1.6887e-006
68264	3.3947e-002	3.0312e-002	4.9562e-002	1.8651e-006
68265	3.3929e-002	2.9638e-002	4.9684e-002	1.406e-006
68266	3.4222e-002	2.9813e-002	4.9687e-002	1.5472e-006
68267	3.3699e-002	2.9833e-002	4.9619e-002	1.4976e-006
68271	3.4215e-002	3.0509e-002	4.9563e-002	2.0435e-006
68272	3.4472e-002	3.0729e-002	4.9562e-002	2.2355e-006
68273	3.4925e-002	3.0433e-002	4.9678e-002	2.0106e-006
68274	3.4808e-002	3.0105e-002	4.9717e-002	1.7797e-006
68275	3.4511e-002	2.9989e-002	4.9694e-002	1.6865e-006
68276	3.4278e-002	3.0228e-002	4.9619e-002	1.8337e-006
68280	3.4717e-002	3.0963e-002	4.9562e-002	2.4328e-006
68281	3.4946e-002	3.1211e-002	4.9562e-002	2.6337e-006
68282	3.5334e-002	3.0884e-002	4.9674e-002	2.3279e-006
68283	3.5116e-002	3.0683e-002	4.9668e-002	2.191e-006
68284	3.4808e-002	3.0685e-002	4.9619e-002	2.201e-006
68289	3.5159e-002	3.1462e-002	4.9563e-002	2.8269e-006
68290	3.5359e-002	3.1733e-002	4.9562e-002	3.0255e-006
68291	3.5782e-002	3.1367e-002	4.9686e-002	2.6287e-006
68292	3.5556e-002	3.1127e-002	4.9678e-002	2.4864e-006
68293	3.5283e-002	3.12e-002	4.9619e-002	2.5838e-006
68298	3.5543e-002	3.2016e-002	4.9562e-002	3.2209e-006
68299	3.5712e-002	3.2294e-002	4.9564e-002	3.396e-006
68300	3.6266e-002	3.2146e-002	4.9688e-002	3.0591e-006
68301	3.6276e-002	3.1805e-002	4.9729e-002	2.8157e-006
68302	3.6014e-002	3.1607e-002	4.97e-002	2.7516e-006
68303	3.5696e-002	3.1766e-002	4.9619e-002	2.9629e-006
68306	3.5867e-002	3.2608e-002	4.9563e-002	3.5843e-006
68307	3.5997e-002	3.2901e-002	4.9564e-002	3.7419e-006
68308	3.6353e-002	3.2449e-002	4.9676e-002	3.2334e-006
68309	3.6482e-002	3.271e-002	4.9679e-002	3.3456e-006
68310	3.6041e-002	3.2375e-002	4.9619e-002	3.321e-006
68314	3.611e-002	3.3222e-002	4.9563e-002	3.9034e-006
68315	3.6207e-002	3.3547e-002	4.9562e-002	4.0446e-006
68316	3.661e-002	3.3015e-002	4.9682e-002	3.4644e-006
68317	3.673e-002	3.333e-002	4.9687e-002	3.5682e-006
68318	3.6315e-002	3.302e-002	4.9619e-002	3.6393e-006
68324	3.6286e-002	3.3874e-002	4.9562e-002	4.1676e-006
68325	3.6351e-002	3.4194e-002	4.9564e-002	4.2614e-006
68326	3.6851e-002	3.3641e-002	4.9696e-002	3.6427e-006
68327	3.7002e-002	3.3929e-002	4.9718e-002	3.6582e-006
68328	3.6926e-002	3.4242e-002	4.9689e-002	3.8218e-006
68329	3.6513e-002	3.3691e-002	4.9619e-002	3.9015e-006
68333	3.6389e-002	3.4535e-002	4.9563e-002	4.3509e-006
68334	3.6409e-002	3.4873e-002	4.9563e-002	4.4153e-006
68335	3.6904e-002	3.4572e-002	4.9675e-002	3.9305e-006
68336	3.6946e-002	3.4894e-002	4.9681e-002	3.9586e-006
68337	3.6634e-002	3.4381e-002	4.9619e-002	4.0947e-006
68341	3.641e-002	3.5209e-002	4.9562e-002	4.4561e-006
68342	3.6396e-002	3.5542e-002	4.9563e-002	4.471e-006
68343	3.6887e-002	3.5558e-002	4.9671e-002	4.0409e-006
68344	3.6945e-002	3.5239e-002	4.968e-002	3.9931e-006
68345	3.6675e-002	3.508e-002	4.9619e-002	4.2079e-006
68351	3.6361e-002	3.5874e-002	4.9563e-002	4.4654e-006
68352	3.6315e-002	3.6198e-002	4.9564e-002	4.4316e-006
68353	3.6898e-002	3.5878e-002	4.968e-002	4.0033e-006
68354	3.6828e-002	3.6488e-002	4.9689e-002	3.9243e-006
68355	3.7005e-002	3.62e-002	4.9716e-002	3.8634e-006
68356	3.6636e-002	3.578e-002	4.9619e-002	4.2344e-006
68359	3.6236e-002	3.654e-002	4.9563e-002	4.3804e-006
68360	3.614e-002	3.6858e-002	4.9562e-002	4.3118e-006
68361	3.659e-002	3.7088e-002	4.9672e-002	3.8664e-006
68362	3.6701e-002	3.6791e-002	4.9677e-002	3.9148e-006
68363	3.6518e-002	3.647e-002	4.9619e-002	4.1734e-006
68369	3.6026e-002	3.7174e-002	4.9562e-002	4.2198e-006
68370	3.5897e-002	3.7482e-002	4.9561e-002	4.1066e-006
68371	3.647e-002	3.7383e-002	4.9669e-002	3.7963e-006
68372	3.6505e-002	3.7709e-002	4.9706e-002	3.5913e-006
68373	3.6321e-002	3.7142e-002	4.9619e-002	4.0263e-006
68378	3.576e-002	3.7783e-002	4.9563e-002	3.9696e-006
68379	3.5596e-002	3.8077e-002	4.9562e-002	3.8199e-006
68380	3.6341e-002	3.8037e-002	4.9704e-002	3.4788e-006
68381	3.6168e-002	3.8359e-002	4.9704e-002	3.344e-006
68382	3.605e-002	3.7788e-002	4.9619e-002	3.8001e-006
68388	3.5417e-002	3.8362e-002	4.9562e-002	3.6528e-006
68389	3.522e-002	3.8637e-002	4.9562e-002	3.4736e-006
68390	3.598e-002	3.8656e-002	4.9703e-002	3.2057e-006
68391	3.5781e-002	3.8928e-002	4.9702e-002	3.0655e-006
68392	3.5522e-002	3.9087e-002	4.9676e-002	3.0074e-006
68393	3.5706e-002	3.8398e-002	4.9619e-002	3.5069e-006
68397	3.5012e-002	3.8903e-002	4.9563e-002	3.2782e-006
68398	3.4798e-002	3.9143e-002	4.9564e-002	3.0874e-006
68399	3.5293e-002	3.9332e-002	4.9672e-002	2.8532e-006
68400	3.5062e-002	3.9559e-002	4.9669e-002	2.6953e-006
68401	3.5295e-002	3.8965e-002	4.9619e-002	3.1607e-006
68407	3.4548e-002	3.9388e-002	4.9563e-002	2.8773e-006
68408	3.4291e-002	3.9603e-002	4.9562e-002	2.6756e-006
68409	3.4846e-002	3.98e-002	4.9675e-002	2.5106e-006
68410	3.4613e-002	4.0061e-002	4.9686e-002	2.3017e-006
68411	3.4822e-002	3.9482e-002	4.9619e-002	2.7787e-006
68415	3.4026e-002	3.981e-002	4.9562e-002	2.4677e-006
68416	3.3769e-002	4.0002e-002	4.9564e-002	2.2635e-006
68417	3.4317e-002	4.0299e-002	4.9687e-002	2.0983e-006
68418	3.3976e-002	4.0481e-002	4.9678e-002	1.9201e-006
68419	3.4293e-002	3.9941e-002	4.9619e-002	2.3791e-006
68423	3.347e-002	4.0183e-002	4.9563e-002	2.0543e-006
68424	3.3177e-002	4.0335e-002	4.9562e-002	1.8645e-006
68425	3.3342e-002	4.0836e-002	4.9678e-002	1.5529e-006
68426	3.365e-002	4.0652e-002	4.9673e-002	1.7405e-006
68427	3.3716e-002	4.0337e-002	4.9619e-002	1.9825e-006
68432	3.2874e-002	4.0477e-002	4.9563e-002	1.6775e-006
68433	3.2572e-002	4.0605e-002	4.9564e-002	1.5018e-006
68434	3.3035e-002	4.0998e-002	4.9683e-002	1.3788e-006
68435	3.2729e-002	4.1176e-002	4.9695e-002	1.2003e-006
68436	3.3097e-002	4.0664e-002	4.9619e-002	1.6063e-006
68442	3.2245e-002	4.0709e-002	4.9563e-002	1.3373e-006
68443	3.1917e-002	4.0796e-002	4.9562e-002	1.187e-006
68444	3.2004e-002	4.143e-002	4.9705e-002	8.8801e-007
68445	3.2377e-002	4.1299e-002	4.9697e-002	1.0454e-006
68446	3.2444e-002	4.0919e-002	4.9619e-002	1.2683e-006
68450	3.1587e-002	4.087e-002	4.9563e-002	1.0506e-006
68451	3.127e-002	4.0921e-002	4.9564e-002	9.3841e-007
68452	3.1249e-002	4.1501e-002	4.9691e-002	6.7642e-007
68453	3.1633e-002	4.1476e-002	4.9698e-002	7.7619e-007
68454	3.1767e-002	4.1098e-002	4.9619e-002	9.8303e-007
68460	3.0921e-002	4.0951e-002	4.9563e-002	8.3752e-007
68461	3.0588e-002	4.0958e-002	4.9562e-002	7.6209e-007
68462	3.0868e-002	4.1514e-002	4.9687e-002	5.9103e-007
68463	3.0488e-002	4.1499e-002	4.9682e-002	5.2638e-007
68464	3.1074e-002	4.1198e-002	4.9619e-002	7.6136e-007
68468	3.0251e-002	4.0948e-002	4.9562e-002	7.0395e-007
68469	2.9914e-002	4.0919e-002	4.9561e-002	6.6553e-007
68470	3.0128e-002	4.1478e-002	4.968e-002	4.7687e-007
68471	2.9781e-002	4.1444e-002	4.968e-002	4.4401e-007
68472	3.0374e-002	4.1218e-002	4.9619e-002	6.1145e-007
68479	2.9591e-002	4.0881e-002	4.9563e-002	6.4255e-007
68480	2.926e-002	4.0817e-002	4.9562e-002	6.4247e-007
68481	2.9081e-002	4.1337e-002	4.9684e-002	4.2083e-007
68482	2.9427e-002	4.1399e-002	4.9682e-002	4.2414e-007
68483	2.9676e-002	4.1159e-002	4.9619e-002	5.3601e-007
68488	2.8928e-002	4.0737e-002	4.9563e-002	6.5867e-007
68489	2.8614e-002	4.0633e-002	4.9563e-002	6.967e-007
68490	2.8726e-002	4.1283e-002	4.9692e-002	4.2245e-007
68491	2.8162e-002	4.1018e-002	4.9677e-002	5.1094e-007
68492	2.8347e-002	4.1262e-002	4.9715e-002	4.197e-007
68493	2.899e-002	4.102e-002	4.9619e-002	5.3628e-007
68495	2.8295e-002	4.0516e-002	4.9563e-002	7.4858e-007
68496	2.7995e-002	4.0377e-002	4.9563e-002	8.1938e-007
68497	2.7919e-002	4.0794e-002	4.9652e-002	6.0506e-007
68498	2.8323e-002	4.0804e-002	4.9619e-002	6.0631e-007
68503	2.7691e-002	4.0224e-002	4.9563e-002	9.0127e-007
68504	2.7406e-002	4.0049e-002	4.9562e-002	1.0014e-006
68505	2.7573e-002	4.0724e-002	4.9673e-002	6.3537e-007
68506	2.7257e-002	4.069e-002	4.9702e-002	6.4904e-007
68507	2.7055e-002	4.0433e-002	4.9676e-002	7.7145e-007
68508	2.7686e-002	4.0514e-002	4.9619e-002	7.3957e-007
68513	2.7124e-002	3.9865e-002	4.9563e-002	1.1071e-006
68514	2.6863e-002	3.9662e-002	4.9563e-002	1.2244e-006
68515	2.68e-002	4.0244e-002	4.9673e-002	8.6319e-007
68516	2.6523e-002	4.0087e-002	4.9683e-002	9.3441e-007
68517	2.7086e-002	4.0153e-002	4.9619e-002	9.2589e-007
68521	2.6609e-002	3.9446e-002	4.9563e-002	1.3484e-006
68522	2.6368e-002	3.9224e-002	4.9564e-002	1.4714e-006
68523	2.6276e-002	3.985e-002	4.9678e-002	1.0509e-006
68524	2.6055e-002	3.9602e-002	4.9672e-002	1.1728e-006
68525	2.6532e-002	3.9725e-002	4.9619e-002	1.1499e-006
68529	2.614e-002	3.8968e-002	4.9562e-002	1.615e-006
68530	2.5924e-002	3.8722e-002	4.9564e-002	1.743e-006
68531	2.5818e-002	3.9345e-002	4.9671e-002	1.2944e-006
68532	2.5352e-002	3.8985e-002	4.9701e-002	1.4174e-006
68533	2.5518e-002	3.929e-002	4.9715e-002	1.2736e-006
68534	2.6029e-002	3.9237e-002	4.9619e-002	1.4002e-006
68539	2.5718e-002	3.8438e-002	4.9564e-002	1.887e-006
68540	2.5538e-002	3.8159e-002	4.9563e-002	2.0225e-006
68541	2.5015e-002	3.8376e-002	4.9687e-002	1.6804e-006
68542	2.5169e-002	3.8689e-002	4.9696e-002	1.5452e-006
68543	2.5586e-002	3.8695e-002	4.9619e-002	1.6612e-006
68549	2.5377e-002	3.7866e-002	4.9562e-002	2.1577e-006
68550	2.5231e-002	3.7562e-002	4.9561e-002	2.2874e-006
68551	2.4711e-002	3.7747e-002	4.9682e-002	1.9141e-006
68552	2.4852e-002	3.8066e-002	4.9685e-002	1.7982e-006
68553	2.5207e-002	3.8106e-002	4.9619e-002	1.9177e-006
68556	2.5102e-002	3.7255e-002	4.956e-002	2.4059e-006
68557	2.4989e-002	3.6941e-002	4.956e-002	2.5152e-006
68558	2.4433e-002	3.7107e-002	4.9688e-002	2.0925e-006
68559	2.4573e-002	3.7426e-002	4.9683e-002	2.0148e-006
68560	2.4898e-002	3.7478e-002	4.9619e-002	2.1556e-006
68566	2.4897e-002	3.6621e-002	4.9559e-002	2.6162e-006
68567	2.4819e-002	3.63e-002	4.9559e-002	2.7033e-006
68568	2.4228e-002	3.6441e-002	4.9694e-002	2.2346e-006
68569	2.4324e-002	3.6775e-002	4.969e-002	2.1711e-006
68570	2.4662e-002	3.6818e-002	4.9619e-002	2.361e-006
68574	2.4763e-002	3.5963e-002	4.9558e-002	2.7819e-006
68575	2.4723e-002	3.5625e-002	4.9558e-002	2.8437e-006
68576	2.4112e-002	3.551e-002	4.9691e-002	2.391e-006
68577	2.4007e-002	3.5781e-002	4.9721e-002	2.2723e-006
68578	2.414e-002	3.6103e-002	4.9699e-002	2.2816e-006
68579	2.4503e-002	3.6136e-002	4.9619e-002	2.5228e-006
68583	2.4696e-002	3.5284e-002	4.9559e-002	2.8843e-006
68584	2.4713e-002	3.4939e-002	4.9555e-002	2.9305e-006
68585	2.4147e-002	3.5193e-002	4.968e-002	2.4557e-006
68586	2.4122e-002	3.4902e-002	4.9686e-002	2.4563e-006
68587	2.4423e-002	3.475e-002	4.9619e-002	2.6872e-006
68588	2.4424e-002	3.544e-002	4.9619e-002	2.6324e-006
75551	2.873e-002	3.4751e-002	4.901e-002	1.4206e-005
75552	2.7754e-002	3.3726e-002	4.912e-002	7.2196e-006
75553	2.833e-002	3.4171e-002	4.9051e-002	1.0204e-005
75554	2.9013e-002	3.4045e-002	4.901e-002	1.2705e-005
75555	2.9632e-002	3.3891e-002	4.899e-002	1.3584e-005
75556	2.8544e-002	3.3515e-002	4.9064e-002	8.4792e-006
75557	2.9264e-002	3.3395e-002	4.9029e-002	9.1235e-006
75558	2.7961e-002	3.2899e-002	4.9152e-002	5.6257e-006
