Node Number	X Location (m)	Y Location (m)	Z Location (m)	Directional Deformation (m)
75865	2.7133e-002	4.0948e-002	4.977e-002	-1.0323e-007
75866	2.6807e-002	4.0485e-002	4.9718e-002	-2.5329e-007
75867	3.9081e-002	3.0781e-002	5.0607e-002	-7.8252e-007
75868	4.0497e-002	3.2056e-002	5.0924e-002	-4.7154e-007
75869	3.9755e-002	3.0769e-002	5.0834e-002	-6.6625e-007
75870	4.0122e-002	3.1413e-002	5.0867e-002	-5.757e-007
75871	3.9446e-002	3.1474e-002	5.0624e-002	-6.7916e-007
75872	3.844e-002	3.0842e-002	5.0402e-002	-8.9692e-007
75873	3.3786e-002	4.7438e-002	5.198e-002	4.4027e-007
75874	3.4148e-002	4.6345e-002	5.1524e-002	6.4004e-007
75875	3.3147e-002	4.7191e-002	5.1788e-002	4.7805e-007
75876	3.3648e-002	4.6777e-002	5.1652e-002	5.5705e-007
75877	3.2456e-002	4.7135e-002	5.1701e-002	4.7026e-007
75878	3.2984e-002	4.6634e-002	5.1516e-002	5.7426e-007
75879	3.174e-002	4.6382e-002	5.1318e-002	5.6153e-007
75880	3.2326e-002	4.6537e-002	5.1419e-002	5.6804e-007
75881	3.2123e-002	4.5939e-002	5.115e-002	6.6898e-007
75882	2.331e-002	4.4507e-002	5.155e-002	-1.5874e-007
75883	2.8107e-002	4.1527e-002	4.9796e-002	2.5429e-007
75884	2.6826e-002	4.1372e-002	4.9903e-002	-1.0391e-007
75885	2.7285e-002	4.1502e-002	4.9875e-002	1.5397e-008
75886	2.4341e-002	4.3889e-002	5.1069e-002	-1.6371e-007
75887	2.4536e-002	4.4417e-002	5.1206e-002	-1.249e-007
75888	2.4275e-002	4.3151e-002	5.0848e-002	-2.1411e-007
75889	2.5824e-002	4.4673e-002	5.1035e-002	-1.924e-008
75890	2.4948e-002	4.406e-002	5.099e-002	-1.1865e-007
75891	2.5535e-002	4.4147e-002	5.0902e-002	-6.6552e-008
75892	2.4791e-002	4.3552e-002	5.0856e-002	-1.5908e-007
75893	2.5312e-002	4.3597e-002	5.0763e-002	-1.1598e-007
75894	2.5589e-002	4.3028e-002	5.0535e-002	-1.2576e-007
75895	2.5018e-002	4.3054e-002	5.0655e-002	-1.7623e-007
75896	2.5335e-002	4.2494e-002	5.0431e-002	-1.9313e-007
75897	2.5944e-002	4.2511e-002	5.0324e-002	-1.2382e-007
75898	2.6266e-002	4.2085e-002	5.0159e-002	-1.1735e-007
75899	2.6884e-002	4.1945e-002	5.0033e-002	-2.2601e-008
75900	2.7703e-002	4.2005e-002	4.9951e-002	1.771e-007
75901	2.6361e-002	4.4811e-002	5.0995e-002	3.9819e-008
75902	2.6156e-002	4.4216e-002	5.0816e-002	1.6299e-009
75903	2.728e-002	4.2621e-002	5.0161e-002	1.1725e-007
75904	2.5867e-002	4.3611e-002	5.0664e-002	-5.8266e-008
75905	2.6593e-002	4.2525e-002	5.0226e-002	-2.4574e-008
75906	2.6185e-002	4.3051e-002	5.0439e-002	-5.0772e-008
75907	2.6469e-002	4.3671e-002	5.0585e-002	2.2736e-008
75908	2.7052e-002	4.4896e-002	5.0925e-002	1.2494e-007
75909	2.6872e-002	4.3151e-002	5.0366e-002	6.4796e-008
75910	2.6755e-002	4.4288e-002	5.0748e-002	8.087e-008
75911	2.7158e-002	4.3769e-002	5.0521e-002	1.3532e-007
75912	2.9055e-002	4.2233e-002	4.9903e-002	6.1085e-007
75913	2.7562e-002	4.3244e-002	5.0309e-002	2.0283e-007
75914	2.8355e-002	4.2238e-002	4.9951e-002	3.8099e-007
75915	2.7955e-002	4.2701e-002	5.0111e-002	2.8191e-007
75916	2.8648e-002	4.2775e-002	5.0075e-002	4.7308e-007
75917	2.9742e-002	4.2303e-002	4.9892e-002	8.4945e-007
75918	2.9343e-002	4.2848e-002	5.0056e-002	6.7701e-007
75919	3.0437e-002	4.2405e-002	4.9908e-002	1.0763e-006
75920	3.0038e-002	4.2923e-002	5.0055e-002	8.7802e-007
75921	3.1273e-002	4.2463e-002	4.9933e-002	1.3197e-006
75922	2.6268e-002	4.0244e-002	4.975e-002	-3.7324e-007
75923	2.5698e-002	4.1956e-002	5.0221e-002	-2.0579e-007
75924	2.6519e-002	4.0938e-002	4.9851e-002	-2.2388e-007
75925	2.6209e-002	4.1512e-002	5.0027e-002	-1.9097e-007
75926	2.5827e-002	3.9712e-002	4.9728e-002	-4.894e-007
75927	2.3155e-002	3.6328e-002	4.9955e-002	-1.9417e-007
75928	2.3868e-002	3.6409e-002	4.9777e-002	-2.3642e-007
75929	2.3072e-002	3.7438e-002	5.0051e-002	-3.4374e-007
75930	2.3358e-002	3.6912e-002	4.9934e-002	-2.9687e-007
75931	2.4097e-002	3.7062e-002	4.9761e-002	-3.7037e-007
75932	2.3707e-002	3.7608e-002	4.99e-002	-4.0785e-007
75933	2.4385e-002	3.7694e-002	4.9748e-002	-4.7483e-007
75934	2.4691e-002	3.8349e-002	4.9751e-002	-5.3968e-007
75935	2.4976e-002	3.8943e-002	4.9768e-002	-5.5057e-007
75936	3.8779e-002	3.1454e-002	5.0414e-002	-7.9546e-007
75937	3.8107e-002	3.1431e-002	5.022e-002	-9.2074e-007
75938	3.7206e-002	3.2049e-002	4.991e-002	-1.0103e-006
75939	3.6779e-002	3.27e-002	4.9745e-002	-9.4267e-007
75940	3.6784e-002	3.7932e-002	4.9789e-002	1.4271e-006
75941	3.7197e-002	3.8514e-002	4.9953e-002	1.3913e-006
75942	3.7862e-002	3.8745e-002	5.0153e-002	1.2007e-006
75943	3.8427e-002	3.9796e-002	5.0474e-002	1.1067e-006
75944	3.8277e-002	3.9221e-002	5.0336e-002	1.1219e-006
75945	3.8858e-002	3.9294e-002	5.0521e-002	9.6444e-007
75946	4.0064e-002	3.0023e-002	5.1076e-002	-6.2414e-007
75947	4.0444e-002	3.0709e-002	5.1093e-002	-5.5741e-007
75948	3.0734e-002	4.298e-002	5.0068e-002	1.0655e-006
75949	3.2319e-002	4.3878e-002	5.0401e-002	1.1575e-006
75950	3.1484e-002	4.311e-002	5.0121e-002	1.218e-006
75951	2.3383e-002	4.2418e-002	5.0862e-002	-2.8661e-007
75952	2.4684e-002	4.2501e-002	5.0567e-002	-2.4122e-007
75953	2.4002e-002	4.2423e-002	5.0703e-002	-2.7636e-007
75954	2.506e-002	4.1963e-002	5.0345e-002	-2.6298e-007
75955	2.5238e-002	3.9607e-002	4.9818e-002	-5.0788e-007
75956	2.583e-002	4.0868e-002	4.9946e-002	-3.2183e-007
75957	2.5535e-002	4.0238e-002	4.9873e-002	-4.2836e-007
75958	2.5446e-002	4.1413e-002	5.0136e-002	-2.8899e-007
75959	3.9775e-002	3.2086e-002	5.0659e-002	-5.6832e-007
75960	4.0108e-002	3.2699e-002	5.0715e-002	-4.4751e-007
75961	3.7778e-002	3.2008e-002	5.0059e-002	-9.1003e-007
75962	3.7043e-002	3.329e-002	4.9762e-002	-7.0953e-007
75963	3.7435e-002	3.2651e-002	4.9906e-002	-8.4108e-007
75964	3.8443e-002	3.2042e-002	5.0241e-002	-7.8607e-007
75965	3.9117e-002	3.2064e-002	5.0443e-002	-6.7135e-007
75966	3.7402e-002	3.06e-002	5.0158e-002	-1.0974e-006
75967	3.7384e-002	3.138e-002	5.0036e-002	-1.0633e-006
75968	3.6858e-002	3.0196e-002	5.0096e-002	-1.1858e-006
75969	3.6625e-002	3.1607e-002	4.9828e-002	-1.1863e-006
75970	3.6806e-002	3.0882e-002	4.997e-002	-1.2008e-006
75971	3.6083e-002	3.1216e-002	4.9766e-002	-1.315e-006
75972	3.5618e-002	3.0801e-002	4.9737e-002	-1.3852e-006
75973	3.6243e-002	3.0474e-002	4.9913e-002	-1.291e-006
75974	4.3057e-002	3.459e-002	5.1859e-002	-5.4599e-008
75975	4.3285e-002	3.526e-002	5.1967e-002	-4.5031e-009
75976	4.3981e-002	3.5936e-002	5.2342e-002	2.8565e-008
75977	4.3478e-002	3.5849e-002	5.2076e-002	3.2398e-008
75978	4.372e-002	3.6363e-002	5.2222e-002	5.6691e-008
75979	4.4003e-002	3.6861e-002	5.2403e-002	7.0928e-008
75980	4.314e-002	3.6386e-002	5.1928e-002	7.6938e-008
75981	4.3488e-002	3.6949e-002	5.2138e-002	9.7049e-008
75982	4.3239e-002	3.7617e-002	5.207e-002	1.4647e-007
75983	3.7796e-002	3.9483e-002	5.0244e-002	1.2847e-006
75984	3.172e-002	4.3726e-002	5.032e-002	1.1134e-006
75985	3.202e-002	4.4279e-002	5.0517e-002	1.0223e-006
75986	3.1032e-002	4.3585e-002	5.0254e-002	1.0171e-006
75987	2.9641e-002	4.3461e-002	5.0226e-002	7.05e-007
75988	2.8256e-002	4.3312e-002	5.0262e-002	3.6142e-007
75989	2.7443e-002	4.4368e-002	5.0687e-002	1.8609e-007
75990	2.7847e-002	4.3842e-002	5.0466e-002	2.6444e-007
75991	2.894e-002	4.3389e-002	5.0236e-002	5.2962e-007
75992	2.854e-002	4.3928e-002	5.0434e-002	4.0615e-007
75993	2.9234e-002	4.3998e-002	5.0414e-002	5.5412e-007
75994	3.033e-002	4.3525e-002	5.0232e-002	8.6894e-007
75995	2.9848e-002	2.839e-002	4.976e-002	1.9722e-007
75996	2.4465e-002	3.9558e-002	4.997e-002	-4.9319e-007
75997	2.4377e-002	4.188e-002	5.0471e-002	-3.0691e-007
75998	2.5145e-002	4.079e-002	5.0056e-002	-3.7979e-007
75999	2.4761e-002	4.1337e-002	5.0255e-002	-3.4002e-007
76000	2.4885e-002	4.0083e-002	4.997e-002	-4.6033e-007
76001	2.3988e-002	3.8249e-002	4.9898e-002	-4.7647e-007
76002	2.3201e-002	3.8129e-002	5.0084e-002	-4.0875e-007
76003	2.4283e-002	3.8887e-002	4.991e-002	-5.0818e-007
76004	2.3596e-002	3.8804e-002	5.0064e-002	-4.6128e-007
76005	3.7769e-002	3.3225e-002	4.9947e-002	-6.3196e-007
76006	3.742e-002	3.3824e-002	4.9823e-002	-4.6475e-007
76007	3.811e-002	3.2637e-002	5.0086e-002	-7.3376e-007
76008	3.9446e-002	3.2679e-002	5.0488e-002	-5.3269e-007
76009	3.878e-002	3.2655e-002	5.0279e-002	-6.2877e-007
76010	3.7149e-002	3.4418e-002	4.9736e-002	-2.2169e-007
76011	3.7108e-002	3.5685e-002	4.9725e-002	4.1829e-007
76012	3.7288e-002	3.5056e-002	4.9762e-002	8.4526e-008
76013	3.4516e-002	4.7808e-002	5.2268e-002	3.7271e-007
76014	3.1613e-002	4.4777e-002	5.0674e-002	8.6001e-007
76015	2.993e-002	4.407e-002	5.0413e-002	6.982e-007
76016	3.1323e-002	4.4188e-002	5.0457e-002	9.4463e-007
76017	3.0627e-002	4.4129e-002	5.0426e-002	8.3191e-007
76018	3.1094e-002	4.6434e-002	5.1319e-002	5.0388e-007
76019	3.1908e-002	4.5372e-002	5.0911e-002	7.6638e-007
76020	4.0426e-002	3.3313e-002	5.0783e-002	-3.2569e-007
76021	1.62e-002	3.6259e-002	5.2865e-002	-2.7044e-008
76022	2.4081e-002	4.1251e-002	5.0389e-002	-3.6484e-007
76023	2.3877e-002	3.9444e-002	5.0088e-002	-4.7181e-007
76024	2.4461e-002	4.0711e-002	5.0184e-002	-4.0589e-007
76025	2.417e-002	4.0078e-002	5.0127e-002	-4.5254e-007
76026	2.3699e-002	4.1799e-002	5.0615e-002	-3.2745e-007
76027	2.8839e-002	4.4531e-002	5.0619e-002	4.2909e-007
76028	2.8136e-002	4.4452e-002	5.0645e-002	3.0346e-007
76029	2.7345e-002	4.5502e-002	5.1121e-002	1.5387e-007
76030	2.7738e-002	4.4979e-002	5.0875e-002	2.1999e-007
76031	4.1344e-002	3.3964e-002	5.1107e-002	-1.7189e-007
76032	2.8039e-002	4.5577e-002	5.1075e-002	2.3862e-007
76033	4.075e-002	3.3926e-002	5.0872e-002	-2.0747e-007
76034	3.9775e-002	3.3291e-002	5.0551e-002	-3.8878e-007
76035	3.9105e-002	3.3269e-002	5.0332e-002	-4.6138e-007
76036	3.8436e-002	3.3255e-002	5.013e-002	-5.4034e-007
76037	3.7821e-002	3.4528e-002	4.9903e-002	-1.6274e-007
76038	3.8073e-002	3.388e-002	4.9992e-002	-3.9079e-007
76039	2.2861e-002	3.8765e-002	5.0256e-002	-4.0996e-007
76040	3.7793e-002	3.5745e-002	4.9898e-002	3.4688e-007
76041	3.7588e-002	3.8056e-002	4.9997e-002	1.1724e-006
76042	3.6989e-002	3.6814e-002	4.9744e-002	9.7685e-007
76043	3.7288e-002	3.7438e-002	4.9862e-002	1.1084e-006
76044	3.7348e-002	3.624e-002	4.98e-002	6.3596e-007
76045	3.774e-002	3.6902e-002	4.9936e-002	8.0303e-007
76046	2.3979e-002	4.4431e-002	5.1345e-002	-1.4752e-007
76047	2.511e-002	4.4707e-002	5.1185e-002	-7.6662e-008
76048	2.6595e-002	4.5407e-002	5.1185e-002	7.0658e-008
76049	2.7193e-002	4.6601e-002	5.1603e-002	1.1337e-007
76050	2.5796e-002	4.5264e-002	5.1262e-002	-5.9187e-009
76051	3.1847e-002	2.8418e-002	4.9775e-002	-5.238e-007
76052	3.1502e-002	4.5907e-002	5.1107e-002	6.2684e-007
76053	3.0916e-002	4.4727e-002	5.0637e-002	7.7358e-007
76054	3.1212e-002	4.5319e-002	5.0863e-002	7.0432e-007
76055	3.0228e-002	4.4669e-002	5.0615e-002	6.7035e-007
76056	2.9526e-002	4.4603e-002	5.0609e-002	5.516e-007
76057	2.8432e-002	4.5055e-002	5.0839e-002	3.2316e-007
76058	3.8642e-002	3.0207e-002	5.057e-002	-8.704e-007
76059	3.7644e-002	2.9429e-002	5.044e-002	-1.0142e-006
76060	3.9328e-002	3.0072e-002	5.0812e-002	-7.4783e-007
76061	4.2878e-002	3.5798e-002	5.1776e-002	4.058e-008
76062	4.235e-002	3.4443e-002	5.1527e-002	-8.2035e-008
76063	4.1655e-002	3.4568e-002	5.1218e-002	-8.3721e-008
76064	4.2647e-002	3.519e-002	5.1657e-002	-8.8418e-009
76065	4.2012e-002	3.5182e-002	5.1367e-002	-7.2801e-009
76066	4.1055e-002	3.4541e-002	5.0971e-002	-9.9923e-008
76067	2.3782e-002	4.0622e-002	5.0326e-002	-4.0937e-007
76068	2.3033e-002	4.1784e-002	5.0791e-002	-3.2597e-007
76069	2.3403e-002	4.1169e-002	5.0542e-002	-3.6911e-007
76070	2.3494e-002	3.9996e-002	5.0279e-002	-4.3438e-007
76071	2.2276e-002	3.8781e-002	5.0431e-002	-3.7142e-007
76072	2.3204e-002	3.9354e-002	5.0247e-002	-4.3624e-007
76073	4.3721e-002	3.4761e-002	5.2192e-002	-3.3251e-008
76074	1.9514e-002	2.9535e-002	5.1775e-002	2.282e-007
76075	3.8424e-002	3.4452e-002	5.0072e-002	-1.7986e-007
76076	3.806e-002	3.5123e-002	4.9962e-002	6.9822e-008
76077	3.8025e-002	3.6258e-002	4.9977e-002	5.1264e-007
76078	4.0094e-002	3.3909e-002	5.0629e-002	-2.4749e-007
76079	3.8766e-002	3.3866e-002	5.0193e-002	-3.4405e-007
76080	3.9433e-002	3.3884e-002	5.0403e-002	-2.9386e-007
76081	2.2637e-002	3.5091e-002	5.0072e-002	3.1799e-008
76082	3.8579e-002	3.8684e-002	5.0347e-002	9.82e-007
76083	3.7979e-002	3.7471e-002	5.0043e-002	9.1381e-007
76084	3.8271e-002	3.8077e-002	5.0184e-002	9.7167e-007
76085	3.8338e-002	3.6864e-002	5.0097e-002	6.5436e-007
76086	2.4437e-002	4.4898e-002	5.1405e-002	-1.0626e-007
76087	2.4964e-002	4.5336e-002	5.1456e-002	-6.1618e-008
76088	2.5224e-002	4.6341e-002	5.1821e-002	-1.9822e-008
76089	2.6894e-002	4.6007e-002	5.1386e-002	9.722e-008
76090	2.5472e-002	4.5884e-002	5.1574e-002	-1.576e-008
76091	2.6203e-002	4.5919e-002	5.1456e-002	3.6973e-008
76092	3.0807e-002	4.5848e-002	5.1067e-002	5.6767e-007
76093	3.0518e-002	4.5267e-002	5.0835e-002	6.2359e-007
76094	2.9126e-002	4.5136e-002	5.0823e-002	4.2784e-007
76095	2.9822e-002	4.5201e-002	5.082e-002	5.3049e-007
76096	2.2746e-002	4.2453e-002	5.1052e-002	-2.8193e-007
76097	2.3107e-002	4.0541e-002	5.0488e-002	-3.962e-007
76098	2.2533e-002	3.9267e-002	5.0425e-002	-3.9538e-007
76099	2.2821e-002	3.9904e-002	5.0447e-002	-4.0582e-007
76100	2.2733e-002	4.1076e-002	5.0709e-002	-3.5836e-007
76101	3.9747e-002	3.45e-002	5.0488e-002	-1.3653e-007
76102	3.8383e-002	3.5672e-002	5.0059e-002	2.5133e-007
76103	3.9093e-002	3.4478e-002	5.0273e-002	-1.5694e-007
76104	3.874e-002	3.5071e-002	5.0158e-002	2.3418e-008
76105	4.0413e-002	3.4522e-002	5.0725e-002	-1.1724e-007
76106	4.137e-002	3.5154e-002	5.1093e-002	-6.2947e-009
76107	4.2875e-002	3.7027e-002	5.1839e-002	1.3448e-007
76108	4.2316e-002	3.5788e-002	5.1513e-002	5.331e-008
76109	4.2601e-002	3.6407e-002	5.1669e-002	1.0098e-007
76110	4.1662e-002	3.5769e-002	5.1224e-002	7.1028e-008
76111	2.2373e-002	3.8247e-002	5.0334e-002	-3.5737e-007
76112	2.244e-002	3.7608e-002	5.0247e-002	-3.1887e-007
76113	2.1319e-002	3.6015e-002	5.0505e-002	-1.0933e-007
76114	2.26e-002	3.6869e-002	5.0141e-002	-2.5137e-007
76115	2.1685e-002	3.8495e-002	5.0582e-002	-3.2353e-007
76116	2.1745e-002	3.7805e-002	5.0484e-002	-2.9171e-007
76117	2.1864e-002	3.6421e-002	5.0341e-002	-1.6872e-007
76118	2.1809e-002	3.7115e-002	5.0402e-002	-2.4036e-007
76119	2.1208e-002	3.8008e-002	5.0687e-002	-2.7239e-007
76120	2.1208e-002	3.7382e-002	5.0626e-002	-2.3316e-007
76121	1.9061e-002	3.8172e-002	5.1558e-002	-1.6335e-007
76122	2.0668e-002	3.7727e-002	5.0852e-002	-2.2757e-007
76123	2.0282e-002	3.8402e-002	5.1076e-002	-2.3539e-007
76124	2.0029e-002	3.787e-002	5.1114e-002	-2.0164e-007
76125	1.9494e-002	3.7569e-002	5.1304e-002	-1.6331e-007
76126	1.8437e-002	3.8092e-002	5.1835e-002	-1.3182e-007
76127	1.9093e-002	3.7069e-002	5.1435e-002	-1.2546e-007
76128	1.8833e-002	3.7595e-002	5.1597e-002	-1.3566e-007
76129	1.8225e-002	3.7514e-002	5.1875e-002	-1.087e-007
76130	1.7033e-002	3.714e-002	5.2453e-002	-6.0301e-008
76131	1.7579e-002	3.7331e-002	5.218e-002	-8.1058e-008
76132	1.8571e-002	3.6977e-002	5.1665e-002	-1.0365e-007
76133	1.898e-002	3.6474e-002	5.1447e-002	-9.365e-008
76134	1.7988e-002	3.6861e-002	5.1937e-002	-8.1426e-008
76135	1.7407e-002	3.6728e-002	5.2223e-002	-6.1652e-008
76136	1.8354e-002	3.6389e-002	5.1731e-002	-7.413e-008
76137	1.7785e-002	3.6198e-002	5.2e-002	-5.47e-008
76138	1.8674e-002	3.5941e-002	5.1562e-002	-6.0368e-008
76139	1.8238e-002	3.5734e-002	5.1762e-002	-4.4271e-008
76140	2.007e-002	3.7248e-002	5.1039e-002	-1.7275e-007
76141	2.1266e-002	3.671e-002	5.0556e-002	-1.7998e-007
76142	2.0667e-002	3.6984e-002	5.079e-002	-1.8025e-007
76143	1.9552e-002	3.6822e-002	5.122e-002	-1.2919e-007
76144	2.0145e-002	3.6558e-002	5.0962e-002	-1.311e-007
76145	2.073e-002	3.6294e-002	5.0726e-002	-1.2575e-007
76146	1.9629e-002	3.6131e-002	5.1151e-002	-8.8838e-008
76147	1.868e-002	3.5339e-002	5.1547e-002	-2.932e-008
76148	1.9111e-002	3.5712e-002	5.1359e-002	-5.4077e-008
76149	2.0208e-002	3.5867e-002	5.0908e-002	-7.8919e-008
76150	2.0807e-002	3.5601e-002	5.0675e-002	-5.9517e-008
76151	1.9695e-002	3.5438e-002	5.1105e-002	-4.0467e-008
76152	2.1396e-002	3.5268e-002	5.0464e-002	-2.0182e-008
76153	2.0289e-002	3.5176e-002	5.0866e-002	-1.8601e-008
76154	2.0886e-002	3.4909e-002	5.0642e-002	1.4628e-008
76155	2.04e-002	3.4494e-002	5.0829e-002	4.658e-008
76156	2.0449e-002	3.3876e-002	5.0832e-002	1.0601e-007
76157	1.9807e-002	3.4756e-002	5.1059e-002	1.2721e-008
76158	1.9204e-002	3.5027e-002	5.1311e-002	-1.1508e-008
76159	1.7789e-002	3.797e-002	5.2138e-002	-1.0152e-007
76160	2.1418e-002	3.452e-002	5.0462e-002	7.5342e-008
76161	2.204e-002	3.4837e-002	5.0253e-002	5.3918e-008
76162	2.0896e-002	3.4183e-002	5.0654e-002	9.4074e-008
76163	2.0795e-002	3.355e-002	5.0719e-002	1.5418e-007
76164	2.1395e-002	3.3822e-002	5.0493e-002	1.6059e-007
76165	2.2584e-002	3.4427e-002	5.0096e-002	1.4922e-007
76166	2.1979e-002	3.4141e-002	5.0288e-002	1.5524e-007
76167	4.1879e-002	3.4035e-002	5.133e-002	-1.3956e-007
76168	4.1103e-002	3.3337e-002	5.1043e-002	-2.669e-007
76169	4.0868e-002	3.2646e-002	5.1005e-002	-3.685e-007
76170	3.011e-002	4.5793e-002	5.1047e-002	4.938e-007
76171	3.0407e-002	4.6378e-002	5.1289e-002	4.4925e-007
76172	2.9425e-002	4.5729e-002	5.1041e-002	4.1299e-007
76173	2.8721e-002	4.5656e-002	5.1051e-002	3.2467e-007
76174	2.7631e-002	4.6086e-002	5.1327e-002	1.6956e-007
76175	2.2283e-002	4.1783e-002	5.1014e-002	-3.0912e-007
76176	2.2105e-002	4.2588e-002	5.1289e-002	-2.6179e-007
76177	4.0796e-002	3.1394e-002	5.1123e-002	-4.7865e-007
76178	4.1362e-002	3.129e-002	5.1366e-002	-4.0816e-007
76179	4.1097e-002	3.0734e-002	5.1345e-002	-4.6114e-007
76180	3.894e-002	3.8086e-002	5.0384e-002	8.0111e-007
76181	3.9501e-002	3.9319e-002	5.0732e-002	8.0486e-007
76182	2.187e-002	3.9169e-002	5.0616e-002	-3.524e-007
76183	2.2155e-002	3.9818e-002	5.0632e-002	-3.7037e-007
76184	2.0943e-002	3.8432e-002	5.0831e-002	-2.7525e-007
76185	2.2437e-002	4.0443e-002	5.0663e-002	-3.7204e-007
76186	2.1714e-002	4.1437e-002	5.1114e-002	-3.0335e-007
76187	2.2064e-002	4.0988e-002	5.0894e-002	-3.3628e-007
76188	2.4316e-002	4.5486e-002	5.1664e-002	-8.577e-008
76189	2.4814e-002	4.5954e-002	5.1742e-002	-4.8935e-008
76190	2.4677e-002	4.6569e-002	5.2043e-002	-3.701e-008
76191	2.3807e-002	4.4997e-002	5.16e-002	-1.2354e-007
76192	3.1641e-002	4.6979e-002	5.158e-002	4.5809e-007
76193	3.0769e-002	4.7018e-002	5.1576e-002	3.9566e-007
76194	2.5823e-002	4.6428e-002	5.1742e-002	1.4439e-008
76195	2.5352e-002	4.6859e-002	5.2029e-002	-4.6818e-009
76196	2.6501e-002	4.6514e-002	5.1664e-002	6.0228e-008
76197	3.8696e-002	3.6283e-002	5.017e-002	4.1519e-007
76198	3.9404e-002	3.5097e-002	5.0367e-002	1.2659e-008
76199	4.0721e-002	3.514e-002	5.0835e-002	-1.8146e-009
76200	4.0066e-002	3.5114e-002	5.0593e-002	2.8464e-009
76201	3.8635e-002	3.7484e-002	5.0231e-002	7.5304e-007
76202	3.9058e-002	3.5681e-002	5.0262e-002	1.9417e-007
76203	2.232e-002	4.4034e-002	5.1679e-002	-1.8559e-007
76204	2.1981e-002	4.3368e-002	5.1567e-002	-2.1664e-007
76205	3.2786e-002	4.6033e-002	5.1238e-002	6.8593e-007
76206	3.2329e-002	4.4834e-002	5.0733e-002	9.2201e-007
76207	3.2547e-002	4.5398e-002	5.0962e-002	8.0911e-007
76208	3.3432e-002	4.6141e-002	5.1347e-002	6.8097e-007
76209	1.9893e-002	3.4062e-002	5.1042e-002	6.9615e-008
76210	1.8702e-002	3.4597e-002	5.154e-002	1.1149e-008
76211	1.9296e-002	3.4334e-002	5.1282e-002	3.5344e-008
76212	2.0096e-002	3.3357e-002	5.0998e-002	1.3313e-007
76213	4.2243e-002	3.6992e-002	5.154e-002	1.7342e-007
76214	4.1891e-002	3.1545e-002	5.1556e-002	-3.3385e-007
76215	4.1731e-002	3.3449e-002	5.1297e-002	-2.0976e-007
76216	4.1309e-002	3.2019e-002	5.1248e-002	-3.7432e-007
76217	4.1564e-002	3.277e-002	5.1277e-002	-2.8797e-007
76218	4.3414e-002	3.1519e-002	5.2285e-002	-1.8617e-007
76219	3.0001e-002	4.6893e-002	5.1523e-002	3.4962e-007
76220	2.9713e-002	4.6321e-002	5.1277e-002	3.843e-007
76221	2.8323e-002	4.6176e-002	5.1297e-002	2.4112e-007
76222	2.9018e-002	4.6247e-002	5.1277e-002	3.1441e-007
76223	2.1449e-002	4.2701e-002	5.1544e-002	-2.3589e-007
76224	2.1632e-002	4.2048e-002	5.1297e-002	-2.7343e-007
76225	2.1196e-002	4.1476e-002	5.1303e-002	-2.7771e-007
76226	2.3947e-002	3.4131e-002	4.9743e-002	3.5088e-007
76227	3.0001e-002	2.7721e-002	4.9928e-002	5.4201e-008
76228	2.2513e-002	3.3735e-002	5.0142e-002	2.5994e-007
76229	2.323e-002	3.4134e-002	4.9924e-002	2.6104e-007
76230	2.4196e-002	3.3181e-002	4.9734e-002	6.1734e-007
76231	2.3783e-002	3.3632e-002	4.9804e-002	4.4276e-007
76232	2.309e-002	3.3368e-002	4.9999e-002	3.8728e-007
76233	2.1963e-002	3.3456e-002	5.0326e-002	2.4876e-007
76234	2.2506e-002	3.3038e-002	5.0188e-002	3.6027e-007
76235	2.1335e-002	3.3143e-002	5.0554e-002	2.3172e-007
76236	2.0092e-002	2.9122e-002	5.1626e-002	2.7233e-007
76237	2.0707e-002	2.8195e-002	5.1615e-002	3.0361e-007
76238	2.067e-002	2.8755e-002	5.1485e-002	3.1651e-007
76239	2.0098e-002	2.985e-002	5.1465e-002	2.7729e-007
76240	2.9287e-002	2.8683e-002	4.971e-002	4.3904e-007
76241	2.2431e-002	3.2351e-002	5.0271e-002	4.2939e-007
76242	2.36e-002	3.2831e-002	4.9904e-002	5.5605e-007
76243	2.3043e-002	3.2639e-002	5.0068e-002	4.8644e-007
76244	2.4248e-002	3.2615e-002	4.9767e-002	7.2616e-007
76245	2.358e-002	3.2209e-002	4.9968e-002	6.2898e-007
76246	2.8402e-002	2.3428e-002	5.1542e-002	8.227e-008
76247	2.7916e-002	2.367e-002	5.1479e-002	1.2118e-007
76248	2.793e-002	2.313e-002	5.1723e-002	9.8328e-008
76249	2.7331e-002	2.3376e-002	5.1678e-002	1.3684e-007
76250	2.6949e-002	2.3727e-002	5.1571e-002	1.7229e-007
76251	2.7436e-002	2.3952e-002	5.141e-002	1.6254e-007
76252	2.7498e-002	2.4497e-002	5.1175e-002	1.9159e-007
76253	2.6934e-002	2.4205e-002	5.1367e-002	2.0371e-007
76254	2.6413e-002	2.3933e-002	5.1561e-002	2.044e-007
76255	2.64e-002	2.4553e-002	5.1303e-002	2.5103e-007
76256	2.7449e-002	2.5062e-002	5.0959e-002	2.3451e-007
76257	2.5837e-002	2.4867e-002	5.1274e-002	2.9277e-007
76258	2.6966e-002	2.4823e-002	5.1112e-002	2.4692e-007
76259	2.6404e-002	2.5162e-002	5.1065e-002	3.0229e-007
76260	2.5227e-002	2.519e-002	5.1267e-002	3.293e-007
